,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,renda,tempo_ultima_compra,automoveis_adquiridos,avalicao_cliente
1553,462175,Feminino,Nao,36,Sim,Do Lar,9.0,Baixo,1.0,Cat_2,A,4630.3,15,1,9
1554,465818,Masculino,Nao,27,Nao,Entretenimento,1.0,Baixo,3.0,Cat_4,B,7724.05,6,1,2
1555,467190,Masculino,Sim,36,Sim,Executivo,0.0,Baixo,2.0,Cat_3,B,2408.94,36,1,8
1556,467848,Masculino,Nao,37,Sim,Ator/Atriz,12.0,Baixo,1.0,Cat_6,B,2580.53,36,1,5
1557,462249,Masculino,Nao,29,Nao,Entretenimento,0.0,Baixo,3.0,Cat_6,D,5391.66,8,1,9
1558,459311,Masculino,Nao,29,Sim,Executivo,0.0,Baixo,5.0,Cat_6,C,10655.79,31,1,9
1559,462610,Masculino,Nao,27,Sim,Medico,1.0,Baixo,6.0,Cat_4,D,8515.62,34,1,9
1561,467365,Masculino,Nao,40,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,A,4677.29,14,1,10
1562,461913,Masculino,Nao,37,Sim,Entretenimento,6.0,Baixo,4.0,Cat_2,A,5331.01,34,1,10
1563,462617,Masculino,Nao,19,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_4,D,12114.41,20,2,7
1564,465485,Masculino,Nao,29,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,11341.54,5,2,5
1565,461316,Feminino,Sim,53,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_3,C,3382.27,35,1,8
1567,465120,Feminino,Nao,30,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,12562.55,32,1,10
1568,464671,Masculino,Nao,30,Nao,Entretenimento,1.0,Baixo,2.0,Cat_4,D,6526.63,17,1,9
1569,465367,Masculino,Sim,69,Nao,Executivo,1.0,Alto,3.0,Cat_6,B,9483.97,18,2,10
1570,467088,Masculino,Sim,57,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_3,A,9969.66,29,1,7
1571,463887,Feminino,Sim,56,Sim,Ator/Atriz,4.0,Medio,2.0,Cat_6,C,2432.23,15,1,3
1572,460250,Masculino,Nao,27,Sim,Enfermeiro,8.0,Baixo,4.0,Cat_6,D,13139.06,6,2,4
1573,465316,Masculino,Nao,21,Nao,Enfermeiro,0.0,Baixo,6.0,Cat_4,D,11006.38,21,3,9
1574,464713,Feminino,Sim,71,Sim,Ator/Atriz,0.0,Alto,4.0,Cat_1,B,5542.97,28,2,8
1575,465764,Feminino,Nao,39,Sim,Entretenimento,8.0,Baixo,4.0,Cat_4,D,5933.39,37,1,8
1576,467080,Feminino,Sim,87,Sim,Advogado,1.0,Alto,2.0,Cat_6,A,3039.07,18,1,10
1577,460683,Masculino,Sim,59,Nao,Entretenimento,6.0,Medio,3.0,Cat_3,B,5435.08,30,1,7
1579,463025,Masculino,Sim,40,Nao,Executivo,7.0,Baixo,4.0,Cat_6,A,17032.8,7,2,4
1582,461934,Feminino,Sim,46,Sim,Ator/Atriz,8.0,Medio,2.0,Cat_6,C,5454.29,17,1,8
1583,459146,Masculino,Sim,69,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,A,5936.21,22,2,9
1584,461448,Masculino,Sim,69,Sim,Medico,0.0,Alto,3.0,Cat_6,C,7250.79,0,2,9
1585,466419,Feminino,Sim,45,Sim,Entretenimento,3.0,Medio,5.0,Cat_3,B,5091.72,37,1,7
1586,465443,Masculino,Sim,38,Sim,Ator/Atriz,0.0,Baixo,4.0,Cat_6,A,6447.41,9,1,9
1587,459105,Masculino,Sim,39,Sim,Executivo,5.0,Alto,3.0,Cat_6,C,6386.4,28,2,4
1588,463232,Feminino,Nao,23,Nao,Enfermeiro,2.0,Baixo,5.0,Cat_6,D,14493.56,13,1,10
1590,467922,Masculino,Sim,84,Sim,Entretenimento,0.0,Alto,2.0,Cat_6,D,5695.81,19,1,10
1591,465329,Masculino,Sim,35,Sim,Ator/Atriz,5.0,Medio,2.0,Cat_6,C,3589.85,0,1,5
1592,466512,Feminino,Nao,22,Nao,Enfermeiro,1.0,Baixo,2.0,Cat_6,D,10841.79,24,1,10
1593,466339,Masculino,Nao,23,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_4,D,13001.29,33,2,6
1594,462870,Feminino,Nao,41,Sim,Ator/Atriz,3.0,Baixo,3.0,Cat_6,D,7937.66,22,1,7
1595,464335,Masculino,Sim,50,Sim,Executivo,4.0,Alto,3.0,Cat_6,C,7757.98,4,2,6
1596,461353,Masculino,Sim,50,Sim,Executivo,0.0,Alto,4.0,Cat_6,A,15309.17,25,2,10
1597,463920,Feminino,Nao,28,Sim,Do Lar,8.0,Baixo,1.0,Cat_6,D,4415.29,12,1,4
1598,463712,Feminino,Sim,37,Sim,Medico,1.0,Medio,2.0,Cat_6,C,4451.6,27,1,9
1599,464663,Masculino,Sim,73,Nao,Executivo,1.0,Alto,2.0,Cat_4,D,11729.27,4,1,9
1600,465000,Masculino,Sim,50,Sim,Executivo,1.0,Alto,3.0,Cat_6,C,6763.96,4,1,7
1601,467500,Feminino,Sim,32,Sim,Ator/Atriz,4.0,Alto,2.0,Cat_6,C,2541.38,8,1,3
1602,461536,Feminino,Nao,39,Sim,Medico,2.0,Baixo,1.0,Cat_6,B,2954.95,32,1,10
1603,464296,Masculino,Nao,43,Sim,Medico,1.0,Baixo,4.0,Cat_6,A,4955.22,11,1,8
1604,463142,Feminino,Nao,33,Sim,Ator/Atriz,5.0,Baixo,2.0,Cat_4,B,4695.64,9,1,5
1605,461004,Masculino,Sim,61,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_3,C,8345.34,0,1,4
1606,462323,Feminino,Sim,70,Sim,Medico,0.0,Medio,2.0,Cat_6,C,5421.76,12,1,9
1607,467899,Masculino,Sim,66,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,B,7375.98,37,3,8
1608,461941,Feminino,Sim,72,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,C,1105.64,31,1,10
1609,461383,Masculino,Sim,71,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_6,B,5895.57,24,1,10
1610,466616,Masculino,Nao,18,Nao,Enfermeiro,8.0,Baixo,9.0,Cat_6,D,12501.65,17,2,10
1611,464658,Masculino,Sim,33,Nao,Ator/Atriz,1.0,Medio,2.0,Cat_4,B,11713.7,24,1,10
1612,460699,Masculino,Nao,28,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,A,2802.75,37,1,8
1615,464988,Masculino,Sim,63,Sim,Ator/Atriz,0.0,Medio,7.0,Cat_6,C,10128.83,27,4,8
1616,466593,Masculino,Sim,70,Sim,Advogado,0.0,Alto,3.0,Cat_6,A,3329.51,28,1,8
1617,464542,Feminino,Nao,26,Sim,Enfermeiro,10.0,Baixo,1.0,Cat_6,D,13540.94,19,2,10
1618,465678,Masculino,Sim,36,Nao,Entretenimento,1.0,Baixo,2.0,Cat_4,A,5146.42,34,1,10
1619,467862,Feminino,Sim,47,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_6,C,3838.22,13,1,10
1620,459394,Masculino,Nao,28,Nao,Entretenimento,9.0,Baixo,2.0,Cat_6,A,7124.66,5,2,8
1621,460091,Feminino,Nao,26,Sim,Entretenimento,1.0,Baixo,5.0,Cat_6,C,5745.39,13,1,8
1623,463632,Masculino,Sim,30,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,5419.97,4,1,5
1624,460047,Masculino,Nao,41,Sim,Entretenimento,8.0,Baixo,2.0,Cat_6,A,4744.5,1,1,10
1625,460378,Feminino,Nao,40,Sim,Medico,1.0,Baixo,1.0,Cat_6,A,4236.53,21,1,9
1627,460931,Masculino,Sim,40,Sim,Entretenimento,2.0,Medio,5.0,Cat_6,A,5900.7,10,1,10
1629,459698,Masculino,Sim,60,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,A,3680.31,11,1,8
1630,461598,Feminino,Nao,27,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,A,6480.91,29,4,4
1631,465979,Masculino,Sim,43,Sim,Ator/Atriz,2.0,Baixo,2.0,Cat_6,B,9335.91,21,1,8
1632,463974,Feminino,Nao,33,Sim,Do Lar,7.0,Baixo,3.0,Cat_2,C,4708.04,29,1,6
1633,466231,Masculino,Sim,56,Sim,Entretenimento,0.0,Medio,2.0,Cat_6,C,7809.66,3,1,10
1634,459833,Masculino,Sim,70,Sim,Executivo,1.0,Alto,2.0,Cat_6,C,17124.81,11,2,9
1635,462886,Masculino,Sim,70,Nao,Medico,1.0,Alto,2.0,Cat_6,D,8032.92,26,2,4
1637,466942,Feminino,Nao,29,Sim,Enfermeiro,1.0,Baixo,4.0,Cat_6,D,13573.83,18,1,4
1639,467617,Masculino,Sim,82,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A,7019.37,11,1,6
1640,459975,Feminino,Nao,38,Sim,Ator/Atriz,7.0,Baixo,1.0,Cat_6,B,9962.07,35,1,8
1641,464386,Masculino,Sim,39,Sim,Medico,0.0,Medio,3.0,Cat_6,B,6645.12,34,1,9
1642,462005,Masculino,Sim,39,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_2,C,3529.73,29,1,10
1643,465859,Masculino,Nao,47,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A,5959.31,17,1,10
1644,464394,Masculino,Sim,75,Sim,Advogado,0.0,Alto,2.0,Cat_6,A,4977.38,0,1,10
1646,460964,Masculino,Sim,84,Nao,Advogado,1.0,Alto,2.0,Cat_6,A,4390.44,10,1,6
1647,461975,Feminino,Nao,42,Sim,Entretenimento,6.0,Baixo,2.0,Cat_6,A,6961.76,11,1,6
1648,462172,Masculino,Sim,39,Sim,Medico,0.0,Medio,2.0,Cat_1,D,6641.13,14,2,9
1649,464563,Masculino,Sim,42,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,B,3200.86,11,1,10
1650,464945,Feminino,Sim,40,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_4,A,6401.43,9,2,6
1651,463688,Feminino,Nao,52,Sim,Medico,1.0,Baixo,1.0,Cat_4,B,4590.8,33,1,10
1652,461750,Masculino,Nao,52,Nao,Ator/Atriz,5.0,Baixo,1.0,Cat_6,B,7633.72,15,1,10
1653,464400,Masculino,Nao,31,Sim,Entretenimento,0.0,Baixo,4.0,Cat_6,D,6570.59,34,1,5
1655,461372,Masculino,Nao,27,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_2,A,7264.33,5,1,7
1657,467926,Masculino,Sim,79,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_6,C,10541.83,11,3,3
1658,461483,Feminino,Nao,28,Sim,Medico,1.0,Baixo,4.0,Cat_6,C,6577.16,10,2,10
1659,467355,Masculino,Nao,31,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,11889.31,5,4,8
1660,466416,Masculino,Sim,88,Nao,Executivo,0.0,Alto,3.0,Cat_6,D,14439.02,33,1,10
1661,460330,Feminino,Nao,51,Sim,Entretenimento,4.0,Baixo,1.0,Cat_6,A,5967.62,20,2,5
1662,466789,Feminino,Sim,53,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_3,B,10952.87,2,1,10
1663,466679,Feminino,Nao,43,Sim,Ator/Atriz,8.0,Baixo,2.0,Cat_6,B,7031.32,37,1,4
1664,459362,Masculino,Sim,55,Nao,Executivo,0.0,Baixo,2.0,Cat_6,A,17592.88,15,1,10
1665,466128,Masculino,Nao,35,Sim,Ator/Atriz,4.0,Baixo,2.0,Cat_6,A,5017.67,10,2,9
1667,459782,Masculino,Sim,58,Sim,Ator/Atriz,6.0,Medio,4.0,Cat_6,C,15001.2,19,3,3
1668,463113,Feminino,Nao,32,Sim,Medico,1.0,Baixo,6.0,Cat_6,D,6254.63,37,1,10
1669,466683,Feminino,Sim,49,Nao,Ator/Atriz,1.0,Medio,4.0,Cat_3,C,1846.1,27,1,10
1670,462103,Feminino,Sim,53,Nao,Entretenimento,9.0,Alto,2.0,Cat_6,A,5027.99,31,1,8
1672,467761,Masculino,Nao,39,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,B,9373.11,7,2,6
1673,459163,Masculino,Nao,42,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,A,5172.84,14,2,7
1674,462455,Masculino,Nao,20,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_2,D,11593.59,6,1,7
1675,460178,Masculino,Sim,50,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,A,6426.57,15,1,7
1676,462803,Masculino,Nao,26,Nao,Medico,0.0,Baixo,6.0,Cat_2,B,4956.92,28,1,10
1677,460427,Masculino,Sim,46,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C,4486.34,10,1,6
1678,466343,Masculino,Nao,30,Sim,Medico,0.0,Baixo,2.0,Cat_3,A,8892.58,22,1,10
1679,461583,Feminino,Sim,60,Sim,Medico,6.0,Medio,2.0,Cat_6,C,8598.35,21,1,10
1680,466461,Masculino,Sim,84,Nao,Advogado,0.0,Baixo,1.0,Cat_6,D,9484.59,22,1,9
1681,462740,Masculino,Sim,63,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,B,10497.18,9,1,7
1682,461355,Feminino,Nao,38,Sim,Enfermeiro,0.0,Baixo,2.0,Cat_6,D,12055.88,15,1,10
1683,465009,Masculino,Sim,51,Sim,Entretenimento,0.0,Medio,4.0,Cat_6,C,7128.49,30,2,8
1684,467658,Masculino,Nao,20,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_3,D,14121.2,21,1,10
1685,462837,Feminino,Nao,25,Nao,Enfermeiro,14.0,Baixo,3.0,Cat_6,D,14723.36,13,2,9
1686,463907,Feminino,Nao,33,Sim,Medico,0.0,Baixo,5.0,Cat_6,D,5230.88,0,1,7
1688,461175,Masculino,Sim,57,Sim,Enfermeiro,1.0,Baixo,3.0,Cat_6,B,11467.36,26,1,5
1689,464872,Masculino,Sim,42,Sim,Ator/Atriz,1.0,Baixo,4.0,Cat_4,B,7801.46,30,1,7
1690,460830,Masculino,Sim,40,Nao,Entretenimento,2.0,Medio,5.0,Cat_2,B,5325.97,31,1,7
1691,459741,Masculino,Sim,66,Nao,Advogado,0.0,Alto,3.0,Cat_6,B,6302.86,35,1,9
1692,461154,Masculino,Nao,21,Nao,Do Lar,0.0,Baixo,4.0,Cat_3,A,4830.31,14,1,9
1693,464990,Masculino,Sim,73,Nao,Executivo,1.0,Alto,2.0,Cat_6,B,16074.5,32,3,9
1694,467886,Feminino,Sim,46,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C,11033.94,6,2,10
1695,459201,Feminino,Sim,66,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C,9967.88,37,1,10
1696,463357,Masculino,Sim,27,Sim,Medico,0.0,Medio,2.0,Cat_5,D,4876.04,29,1,9
1697,462380,Feminino,Sim,53,Nao,Ator/Atriz,1.0,Alto,4.0,Cat_6,A,8904.5,25,1,10
1698,459884,Masculino,Sim,80,Nao,Advogado,8.0,Baixo,1.0,Cat_6,D,4405.8,20,1,8
1699,461651,Feminino,Sim,63,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C,6379.41,2,1,2
1700,465336,Feminino,Nao,41,Sim,Medico,9.0,Baixo,1.0,Cat_4,A,7557.82,28,1,8
1701,461338,Masculino,Sim,43,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C,6069.78,6,2,10
1703,467901,Feminino,Nao,33,Sim,Entretenimento,1.0,Baixo,4.0,Cat_6,B,6235.98,17,1,10
1705,464278,Masculino,Sim,85,Sim,Executivo,1.0,Alto,2.0,Cat_6,D,12578.59,14,4,6
1706,459595,Feminino,Sim,36,Sim,Ator/Atriz,4.0,Alto,7.0,Cat_6,C,7313.38,35,1,6
1707,461419,Masculino,Sim,27,Nao,Entretenimento,3.0,Medio,2.0,Cat_6,B,5720.78,18,1,9
1708,465767,Masculino,Nao,28,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_4,B,12222.75,32,4,9
1709,460598,Feminino,Sim,35,Sim,Medico,0.0,Medio,3.0,Cat_3,A,8093.67,29,1,5
1710,460714,Masculino,Nao,26,Sim,Entretenimento,1.0,Baixo,3.0,Cat_6,D,6459.63,17,2,9
1711,461584,Feminino,Sim,56,Sim,Ator/Atriz,1.0,Alto,4.0,Cat_2,B,10205.58,36,1,8
1712,462066,Feminino,Nao,26,Sim,Ator/Atriz,13.0,Baixo,2.0,Cat_6,B,2430.48,21,1,6
1713,463369,Masculino,Sim,31,Sim,Entretenimento,4.0,Baixo,2.0,Cat_6,B,4520.02,12,1,9
1714,466586,Masculino,Nao,21,Nao,Enfermeiro,0.0,Baixo,2.0,Cat_6,D,15725.07,35,3,7
1715,464649,Masculino,Sim,39,Nao,Entretenimento,1.0,Medio,4.0,Cat_4,A,8294.14,5,1,10
1716,463209,Feminino,Nao,51,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,C,5165.82,21,1,4
1717,466298,Masculino,Sim,45,Nao,Medico,0.0,Baixo,4.0,Cat_4,A,5070.86,11,1,9
1718,463904,Masculino,Sim,77,Sim,Executivo,1.0,Baixo,1.0,Cat_6,D,15483.87,15,1,10
1720,461755,Masculino,Nao,29,Nao,Ator/Atriz,1.0,Baixo,3.0,Cat_2,A,5724.46,13,1,7
1721,466872,Masculino,Sim,43,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_3,B,2608.18,7,1,8
1722,467104,Feminino,Nao,18,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D,11202.69,2,2,7
1723,463476,Masculino,Sim,53,Sim,Ator/Atriz,3.0,Medio,3.0,Cat_6,B,5645.27,20,1,10
1724,463953,Masculino,Sim,28,Sim,Entretenimento,3.0,Medio,3.0,Cat_7,B,6118.47,32,2,7
1725,462202,Feminino,Nao,43,Sim,Entretenimento,1.0,Baixo,4.0,Cat_4,A,6054.89,16,2,9
1726,467830,Masculino,Nao,31,Sim,Entretenimento,1.0,Baixo,3.0,Cat_6,D,7347.49,6,1,9
1727,461770,Masculino,Sim,65,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,A,8579.55,26,1,8
1728,466525,Masculino,Sim,33,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,B,10060.32,7,2,9
1729,462349,Masculino,Sim,49,Sim,Ator/Atriz,0.0,Medio,6.0,Cat_6,C,9441.1,5,2,10
1730,463964,Masculino,Nao,33,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,C,17755.79,37,1,4
1731,459353,Masculino,Sim,53,Sim,Ator/Atriz,6.0,Medio,2.0,Cat_6,C,7975.88,8,1,8
1732,459709,Feminino,Sim,47,Sim,Ator/Atriz,7.0,Medio,4.0,Cat_6,C,8644.42,9,2,10
1733,461858,Masculino,Nao,31,Nao,Entretenimento,1.0,Baixo,7.0,Cat_4,D,5107.84,14,1,9
1734,460450,Masculino,Sim,52,Sim,Executivo,1.0,Alto,4.0,Cat_4,B,9386.38,11,1,10
1735,460780,Feminino,Nao,30,Sim,Enfermeiro,1.0,Baixo,2.0,Cat_3,A,11052.12,26,4,10
1736,465105,Masculino,Sim,69,Nao,Executivo,9.0,Medio,2.0,Cat_6,B,11128.86,20,2,9
1739,463932,Feminino,Sim,72,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,B,2353.16,16,1,7
1741,463721,Feminino,Nao,31,Sim,Enfermeiro,1.0,Baixo,4.0,Cat_2,B,15422.22,32,1,10
1742,467369,Masculino,Nao,41,Sim,Ator/Atriz,2.0,Baixo,3.0,Cat_6,A,2680.15,7,1,5
1743,461361,Feminino,Nao,31,Sim,Enfermeiro,9.0,Baixo,7.0,Cat_5,D,13514.7,3,2,8
1745,459006,Masculino,Nao,20,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D,16450.78,31,3,5
1746,460204,Masculino,Sim,41,Sim,Ator/Atriz,4.0,Baixo,4.0,Cat_6,A,4822.18,21,1,7
1747,466762,Masculino,Sim,63,Sim,Do Lar,1.0,Baixo,3.0,Cat_6,B,4536.21,11,1,10
1748,464318,Masculino,Sim,88,Sim,Executivo,1.0,Baixo,1.0,Cat_6,D,5800.95,1,1,10
1750,462117,Masculino,Nao,32,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,D,6348.63,27,2,2
1751,460710,Feminino,Sim,38,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,A,5858.89,17,2,10
1753,465787,Masculino,Nao,18,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,D,9497.64,29,2,7
1754,463365,Masculino,Sim,67,Nao,Executivo,1.0,Alto,2.0,Cat_6,D,13463.72,7,1,5
1755,464042,Feminino,Sim,42,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,B,8326.7,37,2,8
1757,464720,Masculino,Sim,46,Nao,Medico,0.0,Medio,3.0,Cat_4,D,6057.24,16,1,9
1758,461123,Masculino,Nao,20,Nao,Enfermeiro,2.0,Baixo,4.0,Cat_4,D,12959.89,2,1,10
1761,465950,Feminino,Sim,52,Sim,Ator/Atriz,6.0,Baixo,2.0,Cat_6,A,3714.28,4,1,7
1762,466734,Feminino,Sim,63,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,B,6683.41,8,1,8
1763,466222,Masculino,Sim,51,Nao,Executivo,5.0,Baixo,3.0,Cat_2,C,9870.17,20,2,3
1764,466142,Feminino,Sim,29,Sim,Entretenimento,0.0,Medio,2.0,Cat_6,A,8024.94,36,2,9
1765,467888,Masculino,Nao,27,Nao,Medico,0.0,Baixo,4.0,Cat_6,B,8495.59,14,1,6
1766,461992,Feminino,Nao,37,Sim,Medico,1.0,Baixo,1.0,Cat_4,A,8285.53,25,2,6
1767,459973,Feminino,Nao,50,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,A,8723.39,2,1,10
1768,460695,Masculino,Sim,74,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A,5650.94,20,1,10
1769,464260,Feminino,Sim,72,Sim,Ator/Atriz,3.0,Medio,3.0,Cat_6,C,4841.81,7,1,5
1770,464140,Feminino,Sim,83,Sim,Advogado,1.0,Alto,2.0,Cat_6,B,4861.27,34,1,10
1772,459050,Feminino,Nao,19,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_6,D,13323.86,19,1,9
1773,462330,Feminino,Nao,30,Nao,Ator/Atriz,1.0,Baixo,1.0,Cat_6,B,10087.45,6,3,10
1775,466352,Feminino,Sim,65,Sim,Medico,1.0,Baixo,2.0,Cat_6,B,4995.55,17,1,7
1776,463558,Feminino,Sim,88,Sim,Advogado,1.0,Medio,2.0,Cat_6,C,3938.66,16,1,5
1777,460049,Masculino,Sim,43,Sim,Entretenimento,0.0,Medio,2.0,Cat_5,A,6206.61,24,1,5
1778,464148,Masculino,Sim,50,Sim,Executivo,9.0,Alto,3.0,Cat_2,C,6077.91,13,1,8
1779,465503,Masculino,Nao,35,Sim,Ator/Atriz,8.0,Baixo,2.0,Cat_6,D,8382.21,24,1,9
1780,465082,Masculino,Sim,67,Sim,Advogado,0.0,Baixo,1.0,Cat_3,A,4578.14,19,1,10
1781,459832,Masculino,Sim,66,Sim,Executivo,0.0,Baixo,1.0,Cat_6,B,20042.42,0,5,10
1782,464609,Feminino,Nao,39,Sim,Ator/Atriz,3.0,Baixo,2.0,Cat_6,C,3358.33,4,1,10
1783,466864,Feminino,Nao,32,Nao,Do Lar,8.0,Baixo,1.0,Cat_6,D,4458.12,37,1,4
1784,461458,Feminino,Nao,40,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,B,7601.05,5,1,4
1785,459218,Masculino,Sim,88,Sim,Advogado,0.0,Alto,3.0,Cat_6,C,3050.86,30,1,9
1786,462860,Masculino,Nao,30,Sim,Enfermeiro,8.0,Baixo,5.0,Cat_6,D,11385.22,29,1,10
1787,462033,Masculino,Nao,32,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,A,5799.71,29,1,10
1790,459219,Feminino,Sim,47,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,C,10568.96,35,3,3
1791,466359,Masculino,Nao,22,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,15555.48,4,4,10
1792,466088,Feminino,Nao,31,Nao,Enfermeiro,0.0,Baixo,7.0,Cat_6,B,11180.32,13,1,7
1793,462822,Masculino,Nao,19,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_6,D,12537.48,0,3,7
1794,459076,Masculino,Sim,69,Nao,Medico,0.0,Medio,2.0,Cat_6,C,7216.15,33,1,10
1795,463879,Masculino,Sim,45,Sim,Executivo,0.0,Alto,2.0,Cat_6,C,11258.87,19,1,9
1796,462827,Feminino,Nao,22,Nao,Medico,1.0,Baixo,3.0,Cat_3,A,7739.68,33,1,7
1797,461500,Feminino,Nao,26,Sim,Medico,0.0,Baixo,3.0,Cat_6,B,5513.38,33,1,8
1798,461553,Masculino,Nao,39,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_7,A,5822.61,22,2,5
1799,467912,Masculino,Sim,61,Sim,Entretenimento,1.0,Baixo,2.0,Cat_5,A,7440.03,36,2,9
1800,465029,Feminino,Sim,74,Nao,Advogado,1.0,Alto,2.0,Cat_6,C,3002.19,4,1,9
1801,460062,Masculino,Nao,29,Sim,Ator/Atriz,4.0,Baixo,1.0,Cat_3,D,5342.67,10,1,9
1802,462863,Masculino,Nao,29,Sim,Do Lar,5.0,Baixo,1.0,Cat_6,D,4446.86,12,1,10
1803,460465,Masculino,Nao,36,Nao,Executivo,0.0,Baixo,3.0,Cat_6,D,16152.47,1,1,4
1804,460335,Feminino,Nao,63,Sim,Medico,0.0,Baixo,2.0,Cat_6,B,8077.1,9,1,5
1805,466067,Masculino,Sim,69,Sim,Ator/Atriz,0.0,Medio,5.0,Cat_3,C,3621.96,23,1,8
1806,459807,Masculino,Sim,81,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A,6337.37,32,1,2
1807,463364,Feminino,Sim,71,Nao,Advogado,1.0,Alto,2.0,Cat_6,B,5036.51,1,1,2
1808,463599,Feminino,Nao,31,Nao,Enfermeiro,10.0,Baixo,2.0,Cat_3,C,11270.67,17,3,10
1809,462949,Masculino,Sim,35,Nao,Do Lar,1.0,Medio,3.0,Cat_6,B,4452.24,27,1,7
1810,460275,Feminino,Nao,52,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_6,A,12535.89,26,2,10
1811,462416,Masculino,Sim,45,Nao,Ator/Atriz,0.0,Baixo,2.0,Cat_4,B,4104.8,3,1,6
1813,459542,Masculino,Nao,23,Nao,Enfermeiro,2.0,Baixo,5.0,Cat_6,D,10944.65,1,1,6
1814,459080,Masculino,Sim,77,Nao,Advogado,0.0,Baixo,2.0,Cat_6,D,5184.25,3,1,6
1815,463106,Feminino,Sim,84,Sim,Advogado,0.0,Baixo,1.0,Cat_6,B,4559.3,15,1,8
1816,464728,Masculino,Sim,47,Nao,Entretenimento,1.0,Alto,4.0,Cat_4,D,6217.34,37,2,10
1817,466474,Masculino,Nao,29,Sim,Entretenimento,6.0,Baixo,3.0,Cat_6,A,8711.43,37,1,9
1818,461711,Feminino,Nao,35,Sim,Ator/Atriz,8.0,Baixo,3.0,Cat_2,A,6079.84,2,1,10
1819,460347,Masculino,Sim,40,Sim,Ator/Atriz,14.0,Baixo,2.0,Cat_6,C,5330.73,31,1,6
1820,467689,Masculino,Nao,35,Nao,Enfermeiro,1.0,Baixo,1.0,Cat_6,D,13675.91,29,2,7
