ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
464199,Masculino,Sim,25,Sim,Ator/Atriz,8.0,Baixo,2.0,Cat_7,A
462746,Masculino,Nao,29,Nao,Entretenimento,1.0,Baixo,3.0,Cat_6,B
463261,Feminino,Sim,72,Nao,Entretenimento,7.0,Medio,3.0,Cat_6,B
467548,Masculino,Sim,48,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_6,B
460924,Masculino,Nao,28,Nao,Medico,1.0,Baixo,5.0,Cat_2,D
463368,Feminino,Sim,42,Sim,Ator/Atriz,3.0,Alto,3.0,Cat_2,C
459957,Feminino,Sim,32,Sim,Ator/Atriz,8.0,Baixo,3.0,Cat_6,A
459191,Masculino,Sim,49,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
462479,Feminino,Sim,55,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
466570,Feminino,Sim,40,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_6,A
459407,Feminino,Nao,37,Sim,Medico,0.0,Baixo,3.0,Cat_6,A
467331,Masculino,Nao,27,Nao,Enfermeiro,3.0,Baixo,4.0,Cat_6,D
463377,Feminino,Sim,32,Sim,Do Lar,4.0,Alto,2.0,Cat_3,B
467456,Masculino,Sim,36,Nao,Executivo,7.0,Alto,4.0,Cat_6,A
464029,Masculino,Nao,18,Nao,Entretenimento,1.0,Baixo,4.0,Cat_6,D
466056,Feminino,Nao,36,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_4,B
465002,Feminino,Sim,88,Sim,Advogado,1.0,Alto,2.0,Cat_6,C
459961,Masculino,Sim,51,Sim,Ator/Atriz,8.0,Baixo,3.0,Cat_2,A
466109,Masculino,Sim,51,Sim,Entretenimento,1.0,Medio,4.0,Cat_6,B
461543,Masculino,Nao,31,Nao,Ator/Atriz,3.0,Baixo,2.0,Cat_6,A
459502,Feminino,Sim,47,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
461942,Masculino,Nao,29,Sim,Enfermeiro,0.0,Baixo,6.0,Cat_6,D
459872,Masculino,Sim,68,Nao,Entretenimento,4.0,Medio,2.0,Cat_6,A
467040,Masculino,Nao,32,Sim,Medico,0.0,Baixo,4.0,Cat_3,D
465079,Masculino,Sim,75,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A
467697,Feminino,Nao,39,Sim,Enfermeiro,0.0,Baixo,1.0,Cat_6,A
466555,Masculino,Nao,18,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
463457,Feminino,Sim,42,Sim,Ator/Atriz,2.0,Medio,2.0,Cat_6,B
462653,Masculino,Sim,48,Sim,Executivo,0.0,Medio,4.0,Cat_4,A
461390,Feminino,Sim,70,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_6,C
460217,Masculino,Sim,45,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,B
463684,Feminino,Nao,29,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,A
463764,Masculino,Sim,50,Sim,Entretenimento,1.0,Medio,3.0,Cat_6,C
465310,Feminino,Nao,22,Nao,Enfermeiro,0.0,Baixo,6.0,Cat_4,D
462489,Masculino,Sim,46,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C
459737,Feminino,Sim,81,Sim,Advogado,8.0,Alto,2.0,Cat_6,C
465357,Feminino,Sim,49,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
461747,Masculino,Sim,66,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,B
464323,Feminino,Nao,29,Sim,Ator/Atriz,12.0,Baixo,1.0,Cat_6,A
467248,Feminino,Sim,86,Sim,Advogado,0.0,Alto,2.0,Cat_6,C
463265,Masculino,Sim,70,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
459946,Feminino,Sim,36,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,B
463161,Masculino,Nao,35,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_3,A
460790,Feminino,Sim,42,Sim,Ator/Atriz,0.0,Alto,2.0,Cat_2,C
460864,Feminino,Nao,20,Nao,Ator/Atriz,0.0,Baixo,3.0,Cat_6,D
461039,Feminino,Sim,27,Nao,Engenheiro,1.0,Medio,9.0,Cat_3,D
460299,Masculino,Sim,56,Sim,Ator/Atriz,4.0,Baixo,1.0,Cat_6,B
462378,Masculino,Sim,67,Nao,Ator/Atriz,1.0,Baixo,1.0,Cat_6,B
463081,Feminino,Sim,51,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
460923,Masculino,Sim,49,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
462120,Masculino,Sim,51,Nao,Ator/Atriz,1.0,Baixo,3.0,Cat_3,A
463980,Feminino,Nao,26,Sim,Ator/Atriz,1.0,Baixo,9.0,Cat_6,C
466695,Feminino,Sim,31,Sim,Entretenimento,1.0,Baixo,1.0,Cat_6,A
465833,Masculino,Sim,43,Nao,Executivo,1.0,Alto,3.0,Cat_4,A
467490,Masculino,Sim,59,Nao,Executivo,7.0,Medio,5.0,Cat_6,B
459765,Feminino,Nao,35,Sim,Engenheiro,4.0,Baixo,1.0,Cat_6,A
464561,Feminino,Nao,48,Sim,Entretenimento,9.0,Baixo,2.0,Cat_6,A
459409,Feminino,Sim,88,Sim,Advogado,1.0,Alto,2.0,Cat_6,B
462864,Feminino,Nao,30,Sim,Enfermeiro,12.0,Baixo,6.0,Cat_6,D
461009,Feminino,Nao,22,Nao,Enfermeiro,6.0,Baixo,3.0,Cat_3,D
459117,Masculino,Sim,66,Sim,Ator/Atriz,1.0,Alto,2.0,Cat_6,C
464131,Feminino,Sim,81,Nao,Engenheiro,0.0,Alto,2.0,Cat_6,B
464079,Feminino,Sim,36,Nao,Medico,14.0,Medio,2.0,Cat_6,A
465375,Feminino,Nao,50,Sim,Engenheiro,1.0,Baixo,1.0,Cat_6,B
461637,Masculino,Sim,51,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_7,B
459252,Masculino,Sim,66,Sim,Advogado,0.0,Alto,3.0,Cat_6,A
461438,Feminino,Sim,39,Sim,Engenheiro,8.0,Medio,2.0,Cat_6,C
463956,Feminino,Nao,28,Nao,Entretenimento,0.0,Baixo,5.0,Cat_2,D
459892,Feminino,Sim,50,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,A
463148,Masculino,Sim,60,Sim,Marketing,1.0,Alto,5.0,Cat_6,C
460862,Masculino,Sim,52,Nao,Entretenimento,1.0,Medio,4.0,Cat_3,B
460382,Masculino,Sim,32,Nao,Marketing,4.0,Baixo,3.0,Cat_6,D
461650,Feminino,Sim,42,Sim,Medico,0.0,Baixo,1.0,Cat_4,B
467501,Masculino,Nao,48,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,D
467319,Masculino,Nao,26,Sim,Do Lar,8.0,Baixo,2.0,Cat_6,A
459604,Feminino,Nao,21,Nao,Enfermeiro,0.0,Baixo,7.0,Cat_3,D
463554,Feminino,Nao,53,Nao,Ator/Atriz,7.0,Baixo,1.0,Cat_6,C
467652,Masculino,Nao,32,Sim,Medico,0.0,Baixo,3.0,Cat_6,D
465298,Feminino,Sim,56,Sim,Medico,1.0,Medio,2.0,Cat_3,C
462494,Feminino,Nao,36,Sim,Ator/Atriz,8.0,Baixo,4.0,Cat_3,D
467344,Masculino,Sim,83,Sim,Advogado,0.0,Baixo,2.0,Cat_6,B
463442,Masculino,Sim,42,Sim,Executivo,1.0,Baixo,2.0,Cat_6,D
464360,Masculino,Sim,62,Sim,Executivo,0.0,Alto,2.0,Cat_6,B
462505,Masculino,Sim,40,Nao,Executivo,0.0,Baixo,4.0,Cat_4,D
459914,Masculino,Nao,38,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_4,D
461255,Masculino,Nao,18,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,D
462360,Feminino,Sim,62,Sim,Ator/Atriz,3.0,Baixo,2.0,Cat_6,C
466571,Masculino,Nao,23,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
464575,Masculino,Nao,42,Sim,Ator/Atriz,8.0,Baixo,1.0,Cat_6,A
465650,Feminino,Nao,32,Nao,Marketing,0.0,Baixo,4.0,Cat_6,A
464640,Feminino,Nao,28,Nao,Marketing,0.0,Baixo,5.0,Cat_4,A
465216,Masculino,Sim,35,Sim,Executivo,8.0,Alto,4.0,Cat_6,C
463927,Feminino,Nao,53,Sim,Engenheiro,1.0,Baixo,2.0,Cat_6,A
460265,Masculino,Sim,52,Sim,Executivo,1.0,Alto,4.0,Cat_6,B
464178,Masculino,Nao,29,Sim,Medico,3.0,Baixo,3.0,Cat_4,A
461586,Masculino,Nao,36,Sim,Ator/Atriz,6.0,Baixo,3.0,Cat_2,B
461764,Feminino,Nao,41,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A
459297,Masculino,Sim,72,Sim,Executivo,0.0,Alto,4.0,Cat_6,C
459548,Feminino,Sim,50,Sim,Engenheiro,1.0,Baixo,2.0,Cat_6,A
463452,Feminino,Sim,79,Sim,Advogado,0.0,Alto,2.0,Cat_6,C
467767,Feminino,Nao,23,Nao,Marketing,4.0,Baixo,4.0,Cat_6,D
465927,Feminino,Nao,25,Sim,Enfermeiro,0.0,Baixo,1.0,Cat_6,D
465857,Feminino,Nao,40,Sim,Medico,1.0,Baixo,1.0,Cat_6,B
460581,Masculino,Sim,27,Sim,Enfermeiro,2.0,Medio,2.0,Cat_3,A
459501,Feminino,Sim,62,Sim,Ator/Atriz,4.0,Medio,7.0,Cat_7,A
466670,Masculino,Sim,29,Sim,Enfermeiro,2.0,Medio,2.0,Cat_2,B
460678,Feminino,Nao,31,Nao,Medico,6.0,Baixo,2.0,Cat_3,A
460230,Masculino,Nao,28,Sim,Enfermeiro,1.0,Baixo,4.0,Cat_6,C
463653,Feminino,Nao,26,Sim,Ator/Atriz,1.0,Baixo,5.0,Cat_6,A
463726,Feminino,Nao,33,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,B
467249,Feminino,Nao,43,Sim,Marketing,1.0,Baixo,1.0,Cat_6,D
465533,Feminino,Sim,50,Sim,Entretenimento,0.0,Medio,4.0,Cat_2,B
462297,Feminino,Nao,29,Sim,Ator/Atriz,14.0,Baixo,2.0,Cat_6,B
460596,Masculino,Nao,29,Nao,Engenheiro,0.0,Baixo,5.0,Cat_3,A
467709,Feminino,Sim,37,Sim,Ator/Atriz,5.0,Baixo,2.0,Cat_6,D
467413,Feminino,Sim,75,Sim,Advogado,2.0,Alto,4.0,Cat_6,B
464672,Masculino,Nao,19,Nao,Entretenimento,0.0,Baixo,6.0,Cat_4,A
465807,Feminino,Nao,42,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_3,B
466529,Feminino,Sim,28,Sim,Medico,0.0,Medio,2.0,Cat_2,A
464434,Masculino,Sim,45,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,B
464802,Masculino,Nao,40,Nao,Entretenimento,1.0,Baixo,1.0,Cat_4,A
467643,Masculino,Nao,42,Sim,Ator/Atriz,12.0,Baixo,1.0,Cat_3,A
461977,Feminino,Nao,49,Sim,Ator/Atriz,3.0,Baixo,1.0,Cat_6,C
464520,Masculino,Sim,46,Nao,Entretenimento,8.0,Baixo,2.0,Cat_6,D
464484,Masculino,Sim,29,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_3,B
465391,Feminino,Sim,72,Sim,Advogado,0.0,Alto,2.0,Cat_6,A
460611,Masculino,Nao,26,Sim,Enfermeiro,0.0,Baixo,3.0,Cat_3,C
466159,Feminino,Sim,50,Sim,Engenheiro,2.0,Medio,3.0,Cat_6,C
463623,Masculino,Nao,33,Sim,Medico,0.0,Baixo,3.0,Cat_6,C
463594,Feminino,Sim,35,Sim,Ator/Atriz,7.0,Medio,2.0,Cat_6,C
465118,Feminino,Sim,51,Sim,Ator/Atriz,1.0,Medio,6.0,Cat_6,C
460761,Masculino,Sim,52,Sim,Entretenimento,0.0,Medio,6.0,Cat_4,C
459132,Masculino,Nao,20,Nao,Entretenimento,5.0,Baixo,2.0,Cat_6,D
461265,Masculino,Nao,33,Nao,Marketing,1.0,Baixo,6.0,Cat_4,D
463446,Masculino,Sim,58,Sim,Ator/Atriz,0.0,Medio,3.0,Cat_3,C
460591,Feminino,Sim,38,Sim,Medico,1.0,Baixo,4.0,Cat_3,A
464139,Feminino,Nao,27,Nao,Enfermeiro,14.0,Baixo,1.0,Cat_6,D
466433,Masculino,Sim,43,Sim,Entretenimento,8.0,Baixo,2.0,Cat_6,B
459023,Feminino,Nao,18,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_6,D
466476,Feminino,Nao,29,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_6,D
460090,Masculino,Sim,86,Nao,Advogado,2.0,Medio,2.0,Cat_6,A
461016,Masculino,Nao,32,Nao,Enfermeiro,7.0,Baixo,5.0,Cat_3,D
464630,Feminino,Sim,52,Nao,Engenheiro,0.0,Baixo,6.0,Cat_4,A
462464,Masculino,Sim,53,Sim,Ator/Atriz,1.0,Medio,4.0,Cat_6,C
459026,Masculino,Nao,29,Nao,Enfermeiro,9.0,Baixo,3.0,Cat_3,D
464376,Masculino,Sim,58,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,A
467478,Feminino,Sim,39,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
463094,Masculino,Sim,40,Sim,Engenheiro,12.0,Medio,3.0,Cat_6,A
463257,Feminino,Nao,23,Nao,Enfermeiro,3.0,Baixo,5.0,Cat_6,D
465060,Feminino,Sim,79,Sim,Advogado,14.0,Alto,3.0,Cat_6,C
461696,Feminino,Sim,70,Sim,Advogado,0.0,Alto,2.0,Cat_6,B
466130,Feminino,Nao,27,Nao,Ator/Atriz,0.0,Baixo,6.0,Cat_6,D
460498,Masculino,Sim,47,Nao,Executivo,1.0,Alto,2.0,Cat_3,B
459248,Masculino,Sim,58,Sim,Executivo,3.0,Medio,4.0,Cat_3,B
462620,Masculino,Sim,40,Nao,Engenheiro,6.0,Medio,5.0,Cat_4,D
462657,Masculino,Sim,35,Sim,Executivo,1.0,Medio,2.0,Cat_6,A
467822,Masculino,Sim,31,Sim,Enfermeiro,0.0,Baixo,2.0,Cat_6,C
460876,Feminino,Sim,43,Sim,Ator/Atriz,1.0,Alto,4.0,Cat_3,C
461395,Masculino,Nao,21,Nao,Medico,4.0,Baixo,3.0,Cat_2,D
460731,Feminino,Nao,29,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_6,C
463582,Feminino,Nao,18,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
461423,Masculino,Nao,28,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_4,B
460879,Feminino,Nao,27,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,C
467376,Feminino,Sim,47,Sim,Medico,8.0,Medio,2.0,Cat_6,C
463701,Masculino,Sim,52,Sim,Marketing,1.0,Alto,4.0,Cat_6,C
466667,Feminino,Nao,42,Nao,Marketing,5.0,Baixo,2.0,Cat_6,D
464345,Feminino,Sim,57,Sim,Ator/Atriz,2.0,Alto,3.0,Cat_6,C
467889,Masculino,Sim,61,Sim,Executivo,0.0,Alto,2.0,Cat_6,C
461709,Masculino,Nao,33,Sim,Ator/Atriz,0.0,Baixo,3.0,Cat_4,C
463515,Feminino,Sim,41,Sim,Ator/Atriz,11.0,Medio,4.0,Cat_6,C
460080,Feminino,Nao,39,Sim,Medico,9.0,Baixo,3.0,Cat_6,A
460375,Masculino,Nao,40,Sim,Medico,4.0,Baixo,2.0,Cat_6,C
466364,Feminino,Sim,52,Sim,Ator/Atriz,1.0,Baixo,3.0,Cat_2,C
460896,Masculino,Nao,43,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_3,A
460702,Feminino,Nao,51,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
466001,Feminino,Sim,36,Sim,Entretenimento,6.0,Baixo,2.0,Cat_6,B
465738,Masculino,Sim,38,Sim,Entretenimento,8.0,Baixo,2.0,Cat_3,B
460804,Feminino,Nao,30,Sim,Ator/Atriz,0.0,Baixo,5.0,Cat_2,A
464426,Masculino,Nao,39,Sim,Marketing,1.0,Baixo,4.0,Cat_3,D
465880,Feminino,Nao,46,Sim,Entretenimento,1.0,Baixo,2.0,Cat_6,A
461342,Masculino,Sim,43,Nao,Executivo,3.0,Alto,4.0,Cat_6,B
459078,Masculino,Sim,70,Sim,Advogado,0.0,Alto,2.0,Cat_6,B
460396,Feminino,Sim,41,Sim,Entretenimento,9.0,Baixo,1.0,Cat_7,D
461098,Feminino,Sim,39,Sim,Engenheiro,1.0,Baixo,1.0,Cat_3,A
463076,Feminino,Nao,51,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C
460976,Masculino,Nao,20,Nao,Enfermeiro,1.0,Baixo,4.0,Cat_6,D
460399,Masculino,Nao,26,Sim,Marketing,10.0,Baixo,1.0,Cat_6,D
460449,Masculino,Nao,31,Nao,Marketing,4.0,Baixo,1.0,Cat_3,D
463807,Feminino,Nao,33,Sim,Enfermeiro,0.0,Baixo,3.0,Cat_4,B
463263,Feminino,Sim,70,Sim,Engenheiro,0.0,Alto,2.0,Cat_6,B
462608,Feminino,Nao,71,Nao,Engenheiro,1.0,Baixo,1.0,Cat_4,A
465495,Masculino,Sim,29,Sim,Engenheiro,5.0,Baixo,2.0,Cat_4,A
461244,Feminino,Nao,41,Nao,Marketing,1.0,Baixo,1.0,Cat_6,D
459173,Masculino,Sim,55,Sim,Ator/Atriz,1.0,Medio,2.0,Cat_6,C
465795,Masculino,Nao,29,Nao,Entretenimento,1.0,Baixo,4.0,Cat_4,C
467345,Masculino,Sim,76,Sim,Advogado,1.0,Baixo,1.0,Cat_6,A
462220,Feminino,Nao,18,Nao,Enfermeiro,7.0,Baixo,3.0,Cat_4,D
465737,Feminino,Sim,49,Sim,Engenheiro,6.0,Baixo,3.0,Cat_3,D
459423,Masculino,Nao,19,Nao,Enfermeiro,9.0,Baixo,5.0,Cat_6,D
464445,Masculino,Sim,81,Sim,Executivo,1.0,Alto,3.0,Cat_6,C
461378,Feminino,Nao,35,Sim,Ator/Atriz,9.0,Baixo,1.0,Cat_6,B
462286,Masculino,Sim,59,Nao,Medico,0.0,Medio,2.0,Cat_6,B
463678,Feminino,Nao,32,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,B
465714,Feminino,Sim,63,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_2,C
466312,Feminino,Nao,21,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_4,D
459697,Feminino,Sim,77,Nao,Advogado,0.0,Alto,3.0,Cat_6,A
460057,Masculino,Nao,36,Sim,Ator/Atriz,2.0,Baixo,1.0,Cat_6,C
464960,Feminino,Nao,22,Nao,Enfermeiro,0.0,Baixo,5.0,Cat_4,D
459064,Masculino,Sim,26,Nao,Executivo,5.0,Alto,4.0,Cat_6,D
461277,Masculino,Sim,82,Sim,Advogado,7.0,Baixo,1.0,Cat_6,A
463403,Masculino,Nao,18,Nao,Enfermeiro,2.0,Baixo,4.0,Cat_6,D
463863,Masculino,Sim,35,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
467064,Masculino,Sim,36,Nao,Medico,0.0,Medio,2.0,Cat_7,A
467856,Masculino,Sim,59,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,A
462251,Masculino,Sim,61,Nao,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
465372,Feminino,Nao,37,Sim,Entretenimento,0.0,Baixo,1.0,Cat_6,A
463970,Feminino,Nao,25,Nao,Enfermeiro,1.0,Baixo,5.0,Cat_4,B
463547,Feminino,Nao,28,Nao,Enfermeiro,0.0,Baixo,4.0,Cat_2,B
460785,Masculino,Nao,29,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_7,B
461788,Feminino,Sim,86,Sim,Advogado,1.0,Alto,2.0,Cat_6,C
461617,Masculino,Nao,45,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,A
460661,Feminino,Nao,33,Nao,Do Lar,9.0,Baixo,1.0,Cat_6,D
461568,Masculino,Sim,59,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
466615,Feminino,Nao,20,Nao,Enfermeiro,3.0,Baixo,3.0,Cat_1,D
462109,Masculino,Sim,75,Nao,Advogado,0.0,Baixo,1.0,Cat_6,D
462766,Feminino,Nao,32,Nao,Do Lar,8.0,Baixo,1.0,Cat_6,D
459690,Feminino,Nao,43,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_6,A
459347,Masculino,Sim,69,Sim,Advogado,1.0,Baixo,1.0,Cat_6,B
465766,Masculino,Sim,38,Nao,Entretenimento,1.0,Baixo,3.0,Cat_4,A
467575,Feminino,Nao,29,Nao,Engenheiro,1.0,Baixo,4.0,Cat_6,C
459774,Masculino,Sim,56,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,D
464932,Masculino,Sim,53,Sim,Executivo,9.0,Baixo,1.0,Cat_4,D
461814,Feminino,Nao,37,Sim,Ator/Atriz,1.0,Baixo,1.0,Cat_3,A
463428,Masculino,Sim,28,Nao,Executivo,1.0,Alto,5.0,Cat_6,A
464451,Feminino,Sim,74,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,B
464043,Masculino,Sim,51,Sim,Entretenimento,1.0,Medio,4.0,Cat_6,C
461784,Feminino,Sim,88,Sim,Advogado,0.0,Baixo,1.0,Cat_6,D
463389,Feminino,Sim,50,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_3,C
462233,Masculino,Nao,19,Nao,Enfermeiro,1.0,Baixo,7.0,Cat_4,D
465121,Feminino,Nao,32,Sim,Ator/Atriz,6.0,Baixo,1.0,Cat_3,B
466168,Feminino,Sim,45,Sim,Executivo,1.0,Alto,3.0,Cat_3,B
467342,Feminino,Nao,33,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,C
464962,Masculino,Sim,53,Sim,Executivo,1.0,Alto,4.0,Cat_4,B
460874,Feminino,Nao,18,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
463247,Masculino,Nao,45,Sim,Entretenimento,1.0,Baixo,1.0,Cat_7,A
465774,Feminino,Nao,26,Sim,Medico,9.0,Baixo,4.0,Cat_6,D
463551,Masculino,Sim,46,Sim,Medico,7.0,Medio,2.0,Cat_6,C
464502,Masculino,Sim,35,Sim,Enfermeiro,6.0,Medio,2.0,Cat_6,A
461407,Feminino,Nao,32,Sim,Marketing,8.0,Baixo,6.0,Cat_1,A
466081,Feminino,Sim,25,Sim,Ator/Atriz,8.0,Medio,2.0,Cat_4,C
467336,Feminino,Sim,63,Sim,Ator/Atriz,0.0,Medio,4.0,Cat_6,C
462440,Feminino,Nao,23,Nao,Enfermeiro,9.0,Baixo,4.0,Cat_6,D
459389,Feminino,Nao,26,Sim,Engenheiro,9.0,Baixo,8.0,Cat_6,A
466446,Feminino,Sim,46,Sim,Ator/Atriz,1.0,Alto,3.0,Cat_6,C
464385,Masculino,Sim,70,Nao,Engenheiro,0.0,Medio,2.0,Cat_6,B
467872,Feminino,Sim,40,Sim,Engenheiro,1.0,Medio,4.0,Cat_5,B
459857,Masculino,Nao,33,Sim,Entretenimento,6.0,Baixo,1.0,Cat_6,A
466701,Masculino,Sim,48,Sim,Do Lar,10.0,Baixo,3.0,Cat_6,C
461169,Masculino,Nao,39,Sim,Entretenimento,9.0,Baixo,2.0,Cat_3,D
460795,Masculino,Sim,61,Sim,Ator/Atriz,1.0,Medio,3.0,Cat_6,C
464511,Masculino,Sim,52,Sim,Marketing,1.0,Baixo,3.0,Cat_3,D
466399,Feminino,Sim,26,Nao,Entretenimento,1.0,Medio,2.0,Cat_4,A
466079,Feminino,Sim,40,Nao,Engenheiro,1.0,Baixo,2.0,Cat_6,A
461490,Feminino,Sim,73,Sim,Ator/Atriz,2.0,Alto,2.0,Cat_6,C
460895,Feminino,Nao,29,Sim,Medico,9.0,Baixo,5.0,Cat_3,B
465104,Masculino,Sim,35,Sim,Do Lar,9.0,Medio,4.0,Cat_6,A
467503,Feminino,Nao,26,Sim,Ator/Atriz,1.0,Baixo,4.0,Cat_6,C
460316,Feminino,Nao,39,Nao,Enfermeiro,4.0,Baixo,3.0,Cat_6,D
467198,Masculino,Nao,28,Sim,Enfermeiro,1.0,Baixo,5.0,Cat_6,D
460348,Feminino,Nao,37,Sim,Ator/Atriz,1.0,Baixo,2.0,Cat_6,C
467460,Feminino,Sim,36,Sim,Do Lar,8.0,Medio,2.0,Cat_7,B
466838,Masculino,Sim,41,Nao,Executivo,0.0,Baixo,3.0,Cat_1,D
463561,Feminino,Nao,39,Sim,Engenheiro,1.0,Baixo,1.0,Cat_6,A
466170,Masculino,Sim,74,Sim,Advogado,1.0,Baixo,1.0,Cat_2,C
463578,Feminino,Nao,23,Nao,Enfermeiro,0.0,Baixo,3.0,Cat_4,D
461352,Masculino,Nao,25,Nao,Enfermeiro,3.0,Baixo,5.0,Cat_2,D
465814,Feminino,Sim,50,Nao,Ator/Atriz,0.0,Medio,5.0,Cat_4,B
463809,Feminino,Nao,30,Sim,Enfermeiro,2.0,Baixo,3.0,Cat_6,B
460701,Masculino,Sim,66,Nao,Entretenimento,0.0,Medio,2.0,Cat_6,B
461592,Masculino,Sim,29,Sim,Entretenimento,0.0,Baixo,2.0,Cat_6,B
467692,Feminino,Sim,43,Nao,Ator/Atriz,4.0,Baixo,1.0,Cat_6,B
459033,Feminino,Sim,56,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,B
466424,Feminino,Sim,42,Sim,Engenheiro,1.0,Alto,3.0,Cat_3,A
459937,Feminino,Nao,39,Sim,Ator/Atriz,7.0,Baixo,1.0,Cat_6,A
466404,Feminino,Nao,40,Sim,Engenheiro,0.0,Baixo,1.0,Cat_6,A
459944,Feminino,Sim,39,Sim,Ator/Atriz,0.0,Baixo,1.0,Cat_6,A
464073,Feminino,Nao,46,Sim,Engenheiro,1.0,Baixo,2.0,Cat_7,D
462169,Feminino,Sim,40,Sim,Ator/Atriz,1.0,Alto,3.0,Cat_6,B
463032,Feminino,Sim,78,Nao,Advogado,0.0,Alto,2.0,Cat_6,A
467374,Feminino,Sim,45,Sim,Do Lar,8.0,Alto,4.0,Cat_6,B
459269,Masculino,Sim,58,Sim,Ator/Atriz,0.0,Medio,2.0,Cat_6,C
466769,Feminino,Nao,31,Sim,Entretenimento,0.0,Baixo,4.0,Cat_6,A
465792,Feminino,Sim,57,Sim,Engenheiro,1.0,Baixo,4.0,Cat_3,C
462280,Masculino,Nao,32,Sim,Enfermeiro,0.0,Baixo,4.0,Cat_6,B
464616,Masculino,Sim,27,Nao,Entretenimento,6.0,Baixo,4.0,Cat_6,A
465202,Masculino,Nao,27,Nao,Entretenimento,6.0,Baixo,4.0,Cat_6,D
464384,Masculino,Nao,25,Sim,Enfermeiro,9.0,Baixo,4.0,Cat_4,C
466655,Masculino,Sim,57,Nao,Executivo,1.0,Baixo,2.0,Cat_6,C
466600,Masculino,Nao,18,Nao,Enfermeiro,11.0,Baixo,1.0,Cat_4,D
467815,Feminino,Sim,69,Sim,Ator/Atriz,0.0,Baixo,2.0,Cat_6,C
464966,Masculino,Sim,59,Nao,Engenheiro,1.0,Baixo,2.0,Cat_4,A
467803,Feminino,Sim,36,Sim,Entretenimento,7.0,Medio,2.0,Cat_6,B
466810,Masculino,Nao,19,Nao,Enfermeiro,1.0,Baixo,3.0,Cat_6,D
459896,Feminino,Sim,40,Sim,Ator/Atriz,9.0,Baixo,2.0,Cat_6,C
