id_cliente,idade,sexo,tempo_cliente,dependentes,nivel_educacao,estado_civil,tipo_cartao,limite_cartao,meses_inativo,total_transferido,cancelamento
826130133,58,M,54,2,Mestrado,Casado,Blue,31680.0,2,1121,0
719238183,55,F,35,3,Mestrado,Casado,Blue,1872.0,2,2238,0
713682708,45,M,37,2,Faculdade,Divorciado,Blue,10991.0,1,3692,0
712774008,59,M,46,0,Ensino Fundamental,Casado,Blue,3939.0,1,1489,0
717627333,53,F,40,2,Pos-Graduacao,Casado,Blue,2127.0,1,1363,0
779542608,47,M,32,4,Ensino Fundamental,Solteiro,Blue,34010.0,3,1739,0
779100408,33,F,15,1,Pos-Graduacao,Casado,Blue,1741.0,2,2629,0
715352883,49,F,36,2,Pos-Graduacao,Solteiro,Blue,24904.0,3,5176,0
789963033,54,F,45,1,Mestrado,Solteiro,Blue,1438.3,5,1603,1
710687508,65,M,56,0,Ensino Medio,Casado,Blue,2621.0,3,2148,0
789656358,49,F,35,5,Mestrado,Casado,Blue,11115.0,2,3956,0
716584158,51,M,42,4,Ensino Medio,Casado,Blue,14438.0,1,2090,0
815727183,36,M,31,3,Ensino Medio,Solteiro,Blue,5228.0,1,2683,0
717066408,36,M,36,2,Mestrado,Casado,Blue,5550.0,1,2540,0
814571058,30,F,24,1,Faculdade,Solteiro,Blue,3450.0,3,2545,0
714757908,46,M,36,4,Mestrado,Casado,Silver,34516.0,1,2163,0
710345808,41,M,36,4,Ensino Fundamental,Divorciado,Blue,30030.0,2,1828,0
814752558,50,M,45,1,Ensino Fundamental,Casado,Blue,2151.0,3,2513,0
719336583,55,M,44,2,Ensino Fundamental,Casado,Blue,27745.0,3,1525,0
797638383,49,F,43,4,Ensino Medio,Casado,Blue,4852.0,3,3561,0
708434733,56,M,50,1,Mestrado,Casado,Blue,6735.0,3,1249,0
711802758,63,M,53,1,Mestrado,Casado,Blue,6128.0,1,1700,0
823912308,38,F,34,3,Mestrado,Casado,Blue,3402.0,1,1767,0
720746208,52,M,43,1,Mestrado,Casado,Blue,2689.0,1,1356,0
709121283,54,M,36,3,Ensino Fundamental,Casado,Blue,1556.0,3,1615,0
714093108,58,F,36,2,Ensino Medio,Solteiro,Blue,7372.0,3,1707,0
806752533,27,F,22,1,Pos-Graduacao,Solteiro,Blue,2965.0,1,2553,0
779473308,32,M,14,0,Ensino Fundamental,Solteiro,Blue,8186.0,3,2411,0
709376508,58,F,49,1,Faculdade,Casado,Blue,3846.0,3,1815,0
712141683,48,F,28,3,Ensino Medio,Solteiro,Blue,2944.0,2,3457,0
712494108,38,M,36,2,Pos-Graduacao,Solteiro,Silver,34516.0,3,1872,0
721350783,54,M,38,2,Ensino Medio,Casado,Blue,5660.0,3,1569,0
719152383,35,F,26,4,Ensino Fundamental,Casado,Blue,2494.0,1,2946,0
715174158,31,M,36,1,Faculdade,Casado,Blue,25215.0,1,2588,0
780040758,40,F,24,4,Faculdade,Casado,Blue,2606.0,3,1999,0
719525358,52,M,43,0,Mestrado,Solteiro,Blue,8133.0,3,3310,0
710892408,57,F,36,1,Ensino Medio,Casado,Blue,3101.0,2,1681,0
713295183,48,M,29,2,Mestrado,Divorciado,Blue,24446.0,2,3897,0
789871233,49,M,39,3,Ensino Medio,Casado,Blue,2361.0,3,4316,0
712663533,40,M,32,4,Ensino Medio,Solteiro,Blue,2441.0,4,3903,0
820906233,45,M,41,2,Mestrado,Casado,Blue,8532.0,2,3242,0
708947208,36,M,17,2,Mestrado,Solteiro,Blue,2900.0,3,2631,0
715261458,37,F,36,1,Mestrado,Solteiro,Blue,6827.0,2,2621,0
789310833,44,F,34,3,Faculdade,Divorciado,Blue,4513.0,2,3164,0
818294958,52,M,47,2,Faculdade,Casado,Blue,27347.0,3,4040,0
713902983,42,F,36,3,Ensino Medio,Casado,Blue,1676.0,3,4381,0
771693933,62,F,50,1,Mestrado,Casado,Blue,2802.0,6,1757,0
827984658,49,M,45,3,Pos-Graduacao,Casado,Blue,23870.0,0,1885,1
789012633,30,F,17,0,Mestrado,Solteiro,Blue,4868.0,2,2907,0
807237783,50,M,45,3,Ensino Fundamental,Solteiro,Blue,20437.0,3,4166,0
803408733,32,M,26,2,Ensino Medio,Divorciado,Blue,2239.0,1,2466,0
824667708,32,F,28,1,Mestrado,Solteiro,Blue,2428.0,3,3007,0
807165033,49,M,44,3,Pos-Graduacao,Solteiro,Blue,15027.0,1,3533,0
809984133,37,M,32,2,Doutorado,Solteiro,Blue,32056.0,3,2730,0
718949433,42,F,31,3,Faculdade,Solteiro,Silver,34516.0,2,3415,0
714199983,48,M,40,3,Ensino Fundamental,Solteiro,Gold,34516.0,2,3927,0
708171858,33,F,28,3,Pos-Graduacao,Casado,Blue,1864.0,2,2607,0
709074108,36,M,24,2,Faculdade,Solteiro,Blue,23032.0,2,2787,0
721304133,36,F,36,4,Ensino Medio,Casado,Blue,4277.0,1,1855,0
787430733,56,F,41,2,Ensino Medio,Casado,Blue,2771.0,3,1706,0
711225933,28,M,36,1,Ensino Medio,Divorciado,Blue,2265.0,3,2306,0
717478983,31,F,19,2,Ensino Fundamental,Divorciado,Blue,2853.0,2,2697,0
720949083,44,F,33,3,Ensino Fundamental,Solteiro,Blue,3075.0,3,3534,0
712851108,51,F,31,3,Ensino Medio,Casado,Blue,15340.0,1,2965,0
713151258,55,M,35,3,Mestrado,Solteiro,Blue,3065.0,1,3524,0
799731033,34,F,28,2,Doutorado,Solteiro,Blue,1438.3,3,3044,0
822138333,61,F,56,0,Mestrado,Solteiro,Blue,7118.0,3,3964,0
708532308,37,M,36,2,Ensino Fundamental,Solteiro,Blue,11419.0,2,3000,0
713718558,46,M,37,3,Mestrado,Casado,Blue,2403.0,2,3393,0
778939683,47,F,32,3,Ensino Fundamental,Casado,Blue,2821.0,3,1452,0
713322633,54,M,43,1,Mestrado,Casado,Blue,2706.0,3,1682,0
719291283,36,F,28,4,Ensino Medio,Solteiro,Blue,2226.0,1,2660,0
720659283,37,M,31,5,Mestrado,Casado,Blue,3351.0,3,1910,0
719535558,47,M,36,4,Faculdade,Divorciado,Blue,5570.0,1,4129,0
709468683,64,F,56,0,Ensino Medio,Casado,Blue,2174.0,2,1755,0
719455908,48,M,38,3,Mestrado,Casado,Blue,31501.0,3,3742,0
816890883,35,M,30,2,Ensino Fundamental,Solteiro,Blue,21695.0,3,2266,0
713766183,49,M,36,0,Ensino Fundamental,Solteiro,Blue,16156.0,3,4160,0
719148633,53,F,46,2,Mestrado,Casado,Blue,2413.0,2,1398,0
789266208,56,M,45,2,Ensino Medio,Casado,Blue,5920.0,2,1408,0
718373658,41,M,28,3,Faculdade,Solteiro,Blue,5841.0,3,3817,0
712255458,37,M,36,3,Ensino Medio,Solteiro,Blue,8418.0,1,2879,0
789494133,30,M,21,0,Ensino Medio,Casado,Blue,2490.0,4,2441,0
714178458,45,M,35,3,Pos-Graduacao,Casado,Blue,20640.0,3,1792,0
717595908,54,M,37,1,Ensino Medio,Casado,Blue,9453.0,1,1688,0
798114033,46,M,40,2,Mestrado,Casado,Blue,7949.0,2,3355,0
709479558,36,F,36,4,Faculdade,Solteiro,Blue,2758.0,2,3073,0
778148283,48,M,41,2,Doutorado,Solteiro,Blue,20148.0,2,3921,0
719363283,59,F,36,0,Doutorado,Solteiro,Blue,1438.3,1,1904,0
716225433,60,M,51,1,Ensino Fundamental,Solteiro,Blue,26566.0,3,3103,0
719882583,44,M,34,5,Mestrado,Solteiro,Blue,13477.0,3,3866,0
711076533,65,M,42,0,Faculdade,Divorciado,Blue,9706.0,3,3435,0
820651908,46,F,41,3,Mestrado,Solteiro,Blue,7457.0,2,3162,0
710884683,48,M,40,4,Mestrado,Casado,Silver,34516.0,2,3937,0
797468658,53,M,47,3,Ensino Medio,Casado,Blue,19081.0,1,1536,0
716375883,53,F,36,3,Ensino Fundamental,Casado,Blue,2447.0,2,1716,0
711534183,41,M,36,2,Ensino Medio,Solteiro,Blue,28830.0,2,3533,0
721083258,37,F,22,4,Ensino Medio,Divorciado,Blue,2563.0,1,2064,0
717986058,29,F,13,0,Ensino Medio,Solteiro,Blue,5240.0,3,2712,0
804610908,49,F,44,2,Doutorado,Casado,Blue,3397.0,3,3295,0
717602733,47,M,35,3,Doutorado,Solteiro,Blue,1842.0,3,4165,0
713233908,33,M,21,2,Mestrado,Divorciado,Blue,20791.0,3,2883,0
715105908,28,F,15,0,Mestrado,Solteiro,Silver,32024.0,3,2507,0
712658283,36,F,28,3,Mestrado,Solteiro,Blue,3701.0,2,3222,0
708796458,30,F,18,2,Mestrado,Solteiro,Blue,4199.0,1,3016,0
713557533,34,M,21,3,Ensino Medio,Solteiro,Blue,4353.0,1,2664,0
710524533,38,F,36,4,Faculdade,Casado,Blue,4913.0,4,899,1
713412558,39,F,22,4,Pos-Graduacao,Casado,Blue,5454.0,3,2674,0
720000708,32,F,26,0,Mestrado,Casado,Blue,2172.0,3,2945,0
718934058,36,M,26,2,Doutorado,Solteiro,Blue,2845.0,3,2396,0
710607408,37,F,28,3,Ensino Medio,Solteiro,Blue,18570.0,1,3999,0
717613233,45,M,33,4,Ensino Fundamental,Casado,Silver,25907.0,2,2058,0
821710308,38,F,33,3,Ensino Fundamental,Solteiro,Blue,2206.0,3,1739,0
716089983,31,M,24,0,Mestrado,Solteiro,Blue,12050.0,1,2015,0
712071708,63,F,36,0,Mestrado,Casado,Blue,2107.0,3,1320,0
770721858,65,M,56,1,Mestrado,Casado,Blue,3539.0,2,1463,0
751381458,43,F,36,3,Faculdade,Casado,Blue,27175.0,3,3814,0
715629783,51,M,36,1,Mestrado,Casado,Silver,17905.0,2,4399,0
768886533,37,M,31,3,Mestrado,Casado,Blue,4940.0,1,3246,0
711023508,55,F,43,1,Mestrado,Casado,Blue,3161.0,4,1547,0
711291558,27,M,36,0,Ensino Fundamental,Solteiro,Blue,2464.0,3,2636,0
714929283,34,F,36,0,Ensino Medio,Casado,Blue,3203.0,1,2625,0
716285358,32,F,36,1,Faculdade,Divorciado,Blue,1835.0,5,2801,0
710958033,49,F,39,5,Ensino Fundamental,Solteiro,Blue,1993.0,2,4075,0
807275733,27,M,22,0,Pos-Graduacao,Solteiro,Blue,7130.0,2,2498,0
708231183,30,M,22,1,Ensino Fundamental,Divorciado,Blue,12539.0,3,2643,0
789690483,39,M,25,4,Ensino Medio,Casado,Blue,8208.0,2,3135,0
789338583,42,M,32,2,Doutorado,Casado,Blue,26222.0,2,1988,0
717411483,55,M,36,4,Faculdade,Divorciado,Blue,34173.0,2,3731,0
720799608,57,F,49,2,Mestrado,Casado,Blue,3377.0,1,1621,0
714112383,53,M,43,2,Mestrado,Casado,Blue,5882.0,3,1380,0
717994608,51,M,40,0,Mestrado,Casado,Blue,7158.0,3,2113,0
798558783,47,M,41,3,Mestrado,Casado,Blue,5833.0,1,3732,0
716875083,26,F,36,0,Ensino Medio,Solteiro,Blue,4152.0,3,2351,0
714603558,37,M,24,2,Ensino Medio,Solteiro,Blue,11699.0,2,2007,0
789903708,45,F,35,2,Ensino Fundamental,Solteiro,Blue,4505.0,3,3968,0
801989733,55,M,48,2,Ensino Fundamental,Solteiro,Blue,7667.0,3,3915,0
789504183,37,M,28,4,Mestrado,Solteiro,Blue,34516.0,3,2574,0
714574083,36,F,31,3,Mestrado,Solteiro,Blue,2937.0,2,2511,0
717978033,36,F,36,1,Ensino Medio,Solteiro,Blue,5257.0,3,2822,0
711256908,39,M,28,2,Ensino Medio,Solteiro,Blue,10331.0,3,3695,0
721023708,47,M,36,4,Ensino Fundamental,Casado,Blue,17557.0,3,2142,0
714522258,56,F,48,2,Mestrado,Casado,Blue,4366.0,3,1596,0
714247458,56,F,46,4,Ensino Fundamental,Solteiro,Blue,8037.0,2,3271,0
713644758,49,M,36,3,Mestrado,Solteiro,Blue,8514.0,2,4098,0
712700358,36,F,26,4,Ensino Fundamental,Solteiro,Blue,2002.0,3,2411,0
779873508,51,F,35,0,Ensino Medio,Casado,Blue,3132.0,3,3607,0
779342958,26,F,13,0,Faculdade,Casado,Blue,2010.0,3,3625,0
711738333,34,M,23,2,Mestrado,Casado,Blue,7567.0,2,2361,0
709413933,56,M,40,2,Ensino Medio,Solteiro,Blue,2381.0,6,1920,1
720323208,43,M,31,2,Mestrado,Casado,Silver,34516.0,2,4976,0
708132783,47,F,42,3,Ensino Fundamental,Solteiro,Blue,16411.0,2,3929,0
713372583,42,F,19,4,Ensino Medio,Solteiro,Blue,1438.3,2,3786,0
710092683,38,M,30,2,Faculdade,Casado,Blue,3735.0,3,1837,0
779284833,55,M,37,2,Pos-Graduacao,Solteiro,Blue,22127.0,3,3591,0
713426358,28,F,36,0,Faculdade,Casado,Blue,5685.0,2,2395,0
717132633,62,M,50,0,Ensino Fundamental,Solteiro,Blue,7348.0,2,3066,0
714967233,52,M,34,2,Doutorado,Casado,Blue,11188.0,2,2109,1
714954033,29,F,36,0,Pos-Graduacao,Solteiro,Blue,5076.0,2,2675,0
755399433,43,M,36,3,Ensino Fundamental,Casado,Blue,28634.0,1,4549,0
709876008,49,F,36,2,Pos-Graduacao,Solteiro,Blue,3414.0,1,1803,0
709918158,43,M,23,3,Ensino Medio,Casado,Blue,12315.0,6,2028,0
713350908,41,F,36,2,Ensino Fundamental,Casado,Blue,2690.0,3,3636,0
715759458,43,M,31,3,Mestrado,Solteiro,Blue,12165.0,2,4066,0
713976258,51,F,46,3,Mestrado,Solteiro,Blue,1792.0,1,3102,0
790174608,37,M,30,1,Doutorado,Solteiro,Blue,19300.0,3,2660,0
771335358,37,M,24,2,Faculdade,Divorciado,Blue,8120.0,3,3161,0
708382083,49,M,36,5,Ensino Medio,Casado,Blue,2292.0,2,2584,0
771829758,36,M,25,3,Ensino Fundamental,Casado,Blue,21434.0,3,2143,0
794293908,36,F,30,3,Faculdade,Solteiro,Blue,8696.0,2,2847,0
720409608,45,M,35,3,Ensino Medio,Casado,Blue,32446.0,2,1717,0
717830583,41,M,36,2,Mestrado,Casado,Blue,9133.0,3,4101,0
715455708,47,M,37,3,Mestrado,Solteiro,Blue,5116.0,3,2361,0
719108358,39,M,31,2,Pos-Graduacao,Casado,Blue,18974.0,2,2783,0
769323183,51,M,45,4,Ensino Fundamental,Solteiro,Blue,12101.0,2,2086,0
820020258,55,F,46,1,Ensino Medio,Solteiro,Blue,5379.0,3,1778,0
719234883,57,M,49,3,Mestrado,Solteiro,Blue,32676.0,3,3990,0
807349158,36,M,31,4,Doutorado,Divorciado,Blue,34516.0,3,2243,0
708644208,39,F,34,2,Mestrado,Solteiro,Blue,5858.0,2,3355,0
711659958,65,F,56,0,Mestrado,Casado,Blue,2692.0,2,1594,0
798988983,51,F,45,2,Ensino Fundamental,Casado,Blue,7165.0,3,3553,0
710760258,50,F,38,3,Ensino Medio,Casado,Blue,1438.3,3,4740,0
799700208,38,M,32,2,Mestrado,Solteiro,Silver,26988.0,1,3732,0
787460883,41,M,28,3,Ensino Fundamental,Casado,Blue,11091.0,3,1234,1
770937183,40,F,27,4,Mestrado,Solteiro,Silver,10745.0,1,3502,0
715468083,40,F,36,2,Doutorado,Casado,Silver,34516.0,2,3146,0
772268058,46,F,35,4,Ensino Fundamental,Solteiro,Blue,2722.0,2,3129,0
710166783,49,F,36,1,Mestrado,Casado,Blue,8228.0,3,4277,0
708758658,49,M,39,4,Mestrado,Casado,Blue,34516.0,1,3951,0
714011358,38,M,24,3,Mestrado,Divorciado,Blue,14821.0,1,2876,0
821150958,52,M,47,5,Mestrado,Solteiro,Blue,2047.0,1,3452,0
792272658,40,M,34,3,Mestrado,Solteiro,Blue,22380.0,3,3756,0
809818008,36,M,31,3,Ensino Fundamental,Casado,Blue,12893.0,3,2300,0
803231058,53,M,47,3,Ensino Medio,Solteiro,Blue,3351.0,1,4294,0
720450108,54,M,44,1,Mestrado,Casado,Blue,1438.3,1,1585,0
719076858,34,M,20,4,Faculdade,Solteiro,Blue,2165.0,1,2651,0
712443558,39,F,36,1,Faculdade,Solteiro,Blue,22125.0,1,1994,0
711835758,50,M,42,3,Mestrado,Casado,Blue,34516.0,5,1756,0
709284333,36,M,28,1,Ensino Fundamental,Divorciado,Blue,5260.0,3,2546,0
788122533,56,F,48,1,Mestrado,Casado,Blue,1438.3,2,1336,0
709206333,44,F,30,4,Mestrado,Solteiro,Blue,4333.0,4,1558,1
713039808,45,M,32,4,Faculdade,Casado,Blue,6637.0,2,1801,0
801700233,36,M,28,2,Mestrado,Solteiro,Blue,3174.0,3,3140,0
716815308,44,F,36,2,Ensino Fundamental,Casado,Blue,4396.0,2,3942,0
821149008,52,M,48,2,Mestrado,Solteiro,Blue,34516.0,2,1661,1
720580383,50,F,37,3,Mestrado,Casado,Blue,1438.3,2,3637,0
780202908,53,F,43,2,Mestrado,Solteiro,Blue,6853.0,3,2833,0
716183283,27,F,15,1,Faculdade,Divorciado,Blue,2166.0,3,3563,0
824168808,31,F,27,1,Faculdade,Divorciado,Blue,3647.0,6,2271,0
719855958,41,M,28,4,Ensino Medio,Solteiro,Blue,4475.0,1,3367,0
710112933,28,M,18,1,Ensino Fundamental,Solteiro,Blue,16604.0,3,2580,0
768364233,59,M,53,1,Ensino Medio,Casado,Blue,5446.0,2,1505,0
712762758,46,M,34,2,Mestrado,Casado,Blue,9451.0,2,3179,0
713089458,44,M,33,1,Ensino Medio,Casado,Blue,6130.0,2,3411,0
826780683,40,M,36,3,Mestrado,Casado,Blue,15008.0,2,3943,0
780251658,32,M,18,1,Ensino Medio,Casado,Blue,4583.0,1,2395,0
772273983,48,M,37,4,Ensino Fundamental,Solteiro,Blue,5268.0,3,2138,1
720688158,37,F,25,3,Ensino Medio,Solteiro,Blue,2282.0,2,2751,0
708193008,41,M,30,4,Ensino Fundamental,Solteiro,Blue,14480.0,3,1616,0
772449858,51,M,41,3,Mestrado,Divorciado,Blue,7570.0,3,3849,0
715992558,52,M,38,2,Doutorado,Casado,Blue,12878.0,2,1968,0
708502908,61,M,48,2,Ensino Medio,Solteiro,Silver,26218.0,2,3925,0
720132258,49,M,36,3,Pos-Graduacao,Solteiro,Silver,34516.0,1,3422,0
708704433,36,F,23,3,Ensino Medio,Solteiro,Blue,2804.0,3,2812,0
720906033,35,M,25,1,Mestrado,Casado,Blue,5801.0,4,2987,0
719961183,63,F,53,0,Ensino Medio,Casado,Blue,2271.0,3,1550,0
718838808,36,F,23,1,Pos-Graduacao,Casado,Blue,3107.0,3,2720,0
710268858,33,F,22,4,Mestrado,Solteiro,Blue,2001.0,1,3162,0
788360283,33,M,26,1,Mestrado,Solteiro,Blue,1438.3,1,2557,0
717914808,65,M,36,1,Ensino Medio,Solteiro,Blue,4465.0,3,4044,0
802884933,61,M,55,1,Mestrado,Casado,Blue,3264.0,2,1665,0
718785483,38,M,29,1,Doutorado,Solteiro,Silver,34516.0,3,4238,0
708816408,41,M,32,4,Ensino Fundamental,Solteiro,Blue,21756.0,6,3063,0
715363908,44,F,26,4,Ensino Fundamental,Casado,Blue,4726.0,1,3658,0
711251133,37,M,27,0,Pos-Graduacao,Solteiro,Blue,15326.0,2,2990,0
789193383,65,M,54,0,Ensino Fundamental,Solteiro,Blue,2644.0,1,3495,0
712801758,37,F,27,1,Mestrado,Solteiro,Blue,2673.0,1,3052,0
718291233,46,M,33,4,Mestrado,Casado,Blue,16227.0,1,4314,0
771960708,51,M,40,2,Mestrado,Casado,Blue,3290.0,2,3591,0
717427983,50,F,39,3,Ensino Medio,Solteiro,Silver,11176.0,3,2682,0
712737108,48,F,36,4,Ensino Medio,Casado,Blue,21416.0,1,4221,0
771599283,53,M,41,2,Mestrado,Casado,Blue,2492.0,2,1606,0
717237708,54,M,38,2,Pos-Graduacao,Solteiro,Blue,14265.0,3,3982,0
712513458,47,F,38,4,Ensino Medio,Solteiro,Blue,7469.0,1,3150,0
709690158,52,F,36,4,Mestrado,Casado,Blue,4592.0,1,1470,0
709959858,43,F,32,4,Mestrado,Solteiro,Blue,4341.0,3,3825,0
720683958,41,M,36,4,Ensino Fundamental,Divorciado,Gold,34516.0,2,4077,0
717843783,33,F,17,1,Faculdade,Solteiro,Silver,13431.0,3,2338,0
708849858,44,M,35,3,Doutorado,Solteiro,Blue,14028.0,1,3683,0
712652283,36,M,28,1,Ensino Fundamental,Divorciado,Blue,34516.0,1,3030,0
793461933,37,M,31,3,Ensino Medio,Solteiro,Blue,5699.0,2,2835,0
767114958,65,M,56,0,Ensino Fundamental,Solteiro,Blue,3226.0,2,3250,0
709216533,52,M,36,2,Faculdade,Casado,Blue,2803.0,3,3142,0
720897783,50,M,30,1,Ensino Fundamental,Casado,Blue,34516.0,2,2776,0
773503308,59,M,53,1,Ensino Fundamental,Solteiro,Blue,2192.0,5,4010,0
710664558,40,F,31,3,Ensino Medio,Casado,Blue,4736.0,2,3927,0
713687508,59,M,49,1,Doutorado,Solteiro,Blue,9944.0,2,3159,0
816312633,52,F,47,3,Faculdade,Casado,Blue,4717.0,3,2349,0
718216008,48,M,38,3,Mestrado,Casado,Blue,16920.0,2,3275,0
771228183,30,F,17,0,Mestrado,Divorciado,Blue,4704.0,1,3294,0
789430083,41,F,32,5,Ensino Medio,Solteiro,Blue,14987.0,1,4470,0
823621083,46,M,42,3,Mestrado,Casado,Blue,9227.0,3,3948,0
715424283,31,F,21,0,Faculdade,Casado,Blue,1677.0,2,3059,0
807209808,48,M,40,1,Ensino Medio,Solteiro,Blue,2319.0,2,3739,0
710681808,53,M,42,3,Ensino Medio,Solteiro,Blue,18531.0,3,2484,0
708740808,45,M,36,4,Mestrado,Casado,Blue,4112.0,3,2949,0
711728208,46,M,34,4,Mestrado,Solteiro,Blue,34516.0,1,4143,0
720562008,34,M,22,2,Mestrado,Solteiro,Silver,34516.0,3,2759,0
709012083,39,M,28,1,Ensino Fundamental,Casado,Blue,4683.0,3,2010,0
718174908,53,F,36,3,Ensino Fundamental,Casado,Blue,4224.0,3,1458,0
709550958,51,M,32,3,Mestrado,Casado,Blue,7133.0,1,2689,0
720411183,34,F,22,1,Ensino Medio,Solteiro,Blue,10253.0,1,3042,0
720776508,44,F,25,2,Doutorado,Solteiro,Blue,4210.0,3,4248,0
755615208,49,M,42,3,Ensino Medio,Solteiro,Blue,12630.0,3,4084,0
708147108,26,M,36,0,Mestrado,Divorciado,Blue,21084.0,1,2309,0
827476983,56,F,52,2,Faculdade,Solteiro,Blue,3639.0,5,1865,1
716682258,52,M,36,1,Ensino Medio,Divorciado,Blue,31945.0,3,3650,0
708563433,65,F,56,0,Ensino Medio,Solteiro,Blue,5894.0,6,1616,1
712515558,35,M,26,1,Faculdade,Solteiro,Blue,23447.0,2,2834,0
719342808,48,M,30,3,Mestrado,Solteiro,Blue,4180.0,2,3750,0
788957358,53,F,39,1,Mestrado,Solteiro,Blue,4930.0,3,4224,0
778386033,38,M,18,3,Ensino Fundamental,Casado,Blue,3417.0,3,2068,0
820060758,50,F,45,1,Faculdade,Solteiro,Blue,4785.0,2,3651,0
713271708,46,M,33,3,Ensino Fundamental,Casado,Silver,12685.0,2,4454,0
720555483,48,M,35,3,Mestrado,Solteiro,Blue,21374.0,3,4100,0
709405758,36,M,28,2,Mestrado,Casado,Blue,1911.0,3,1965,0
769463433,41,F,35,2,Pos-Graduacao,Solteiro,Blue,8666.0,3,3593,0
715921758,36,M,25,2,Faculdade,Solteiro,Blue,1438.3,3,2882,0
717280158,49,M,36,3,Mestrado,Casado,Blue,2976.0,3,3332,0
714179658,43,M,36,3,Ensino Medio,Solteiro,Blue,34516.0,1,1996,0
806637558,58,M,53,1,Ensino Medio,Casado,Blue,1438.3,2,1539,0
714828708,46,M,36,0,Ensino Medio,Divorciado,Blue,16099.0,1,3656,0
711989358,50,M,36,2,Mestrado,Solteiro,Blue,19595.0,2,3811,0
720188508,43,M,25,4,Mestrado,Solteiro,Blue,13193.0,2,4071,0
719528958,57,F,36,3,Faculdade,Solteiro,Blue,8184.0,1,4134,0
716363658,51,M,36,2,Doutorado,Solteiro,Blue,25873.0,2,3920,0
778952058,46,M,32,3,Faculdade,Casado,Blue,20860.0,2,3435,0
778908783,52,M,33,3,Faculdade,Casado,Blue,27751.0,3,1427,0
778170633,48,M,38,5,Mestrado,Casado,Blue,34516.0,2,3661,0
771833433,49,M,38,2,Ensino Medio,Casado,Blue,29893.0,2,2063,1
788959758,47,F,33,4,Ensino Fundamental,Solteiro,Blue,9148.0,2,3451,0
713267133,41,F,33,5,Pos-Graduacao,Casado,Blue,6519.0,1,3088,0
716263533,44,M,36,5,Ensino Medio,Casado,Blue,2509.0,2,3166,0
719026383,35,F,36,2,Ensino Fundamental,Casado,Blue,2664.0,1,3135,0
709683633,32,F,13,1,Ensino Medio,Solteiro,Silver,10332.0,1,2914,0
828291858,38,M,34,3,Faculdade,Solteiro,Blue,12050.0,3,2381,1
779647608,39,M,22,2,Ensino Medio,Solteiro,Blue,26124.0,2,4199,0
787605558,48,F,31,3,Mestrado,Divorciado,Blue,9816.0,2,3489,0
771534408,52,F,40,2,Faculdade,Solteiro,Blue,2783.0,3,3897,0
715690908,46,F,39,3,Mestrado,Solteiro,Silver,12222.0,3,3418,0
789125733,38,F,26,4,Doutorado,Casado,Blue,4002.0,2,2114,0
717271983,60,M,53,0,Faculdade,Solteiro,Silver,34516.0,3,3261,0
709695333,48,M,36,2,Ensino Medio,Solteiro,Blue,10227.0,2,3577,0
712233183,45,F,34,2,Mestrado,Solteiro,Blue,4265.0,3,3244,0
711762408,43,M,34,2,Doutorado,Divorciado,Blue,2243.0,1,4023,0
818305008,41,F,36,2,Mestrado,Casado,Blue,11239.0,1,3978,0
709104333,50,M,36,5,Pos-Graduacao,Casado,Silver,34516.0,2,2687,0
708112008,56,M,36,2,Mestrado,Casado,Blue,23510.0,2,1661,0
710006958,53,F,41,1,Ensino Medio,Solteiro,Blue,8693.0,2,4755,0
815062383,35,F,30,2,Ensino Medio,Casado,Blue,4549.0,3,1914,0
778447908,51,M,33,2,Faculdade,Casado,Blue,3558.0,1,4136,0
720725058,51,F,37,1,Mestrado,Solteiro,Blue,7176.0,3,1375,1
708582858,38,M,25,3,Mestrado,Solteiro,Blue,18293.0,3,2958,0
779833908,40,F,23,2,Mestrado,Divorciado,Blue,18332.0,2,4095,0
818687958,48,M,43,2,Mestrado,Divorciado,Blue,6383.0,3,4462,0
708714108,42,F,31,3,Ensino Medio,Solteiro,Silver,13441.0,2,1894,0
754872333,50,M,43,2,Mestrado,Casado,Blue,20114.0,1,4740,0
718637208,54,F,43,2,Mestrado,Solteiro,Blue,2019.0,2,1689,0
816772908,38,M,33,3,Ensino Medio,Solteiro,Silver,34516.0,1,4533,0
711935283,55,M,47,5,Pos-Graduacao,Solteiro,Blue,1438.3,1,1427,1
716950758,46,M,36,4,Ensino Medio,Casado,Blue,8017.0,3,1657,1
716497908,49,F,36,1,Doutorado,Casado,Blue,8519.0,1,3698,0
716037708,50,M,39,0,Ensino Fundamental,Divorciado,Blue,9474.0,3,3240,0
717804783,40,F,27,3,Mestrado,Solteiro,Blue,6587.0,3,4160,0
715338783,32,M,36,1,Ensino Medio,Solteiro,Blue,2999.0,2,3018,0
779645658,49,M,32,3,Mestrado,Solteiro,Blue,7154.0,1,3607,0
787565433,53,M,43,2,Pos-Graduacao,Casado,Blue,4039.0,2,1494,0
717287883,57,M,46,3,Mestrado,Casado,Blue,5516.0,2,1532,0
715746633,64,F,54,0,Mestrado,Solteiro,Blue,5577.0,1,4256,0
710077008,43,M,33,2,Ensino Fundamental,Solteiro,Blue,30137.0,3,3522,0
804437658,42,F,36,3,Doutorado,Casado,Blue,9778.0,2,3413,0
780000258,48,M,38,3,Ensino Fundamental,Solteiro,Blue,20912.0,2,4172,0
825785508,49,M,45,3,Ensino Medio,Solteiro,Blue,14699.0,2,4890,0
