NU_INSCRICAO,TP_FAIXA_ETARIA,TP_SEXO,TP_COR_RACA,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Q005,Q006
210059335327,3,M,2,0,1.0,0,Duque de Caxias,434.5,407.7,369.9,472.1,460.0,4,C
210059838631,3,F,3,0,1.0,0,Duque de Caxias,447.9,413.6,478.9,395.1,580.0,4,C
210058582731,3,M,1,0,1.0,0,Niterói,465.4,577.4,542.6,595.2,580.0,4,C
210059440683,4,M,2,0,1.0,0,São João de Meriti,326.5,461.0,364.2,414.2,440.0,3,B
210060931212,2,M,1,0,1.0,0,Nilópolis,491.7,465.2,474.4,337.6,680.0,2,C
210059495020,2,F,3,0,1.0,0,Duque de Caxias,348.2,532.8,528.4,529.4,880.0,3,B
210060408276,3,F,1,0,1.0,0,Nova Iguaçu,481.1,550.4,520.6,573.2,560.0,4,B
210060425785,3,F,3,0,1.0,0,Nova Iguaçu,430.3,536.3,351.0,504.1,620.0,3,C
210059812421,5,F,3,0,1.0,0,Belford Roxo,441.4,466.6,529.1,423.9,480.0,4,C
210059825504,2,F,1,0,1.0,0,Duque de Caxias,496.3,473.1,443.1,404.8,820.0,2,D
210060921299,4,M,1,0,1.0,0,Duque de Caxias,476.8,555.8,544.1,440.0,660.0,4,B
210058546170,3,F,2,0,1.0,0,São João de Meriti,456.6,417.3,432.2,463.5,300.0,3,D
210059743277,3,F,1,0,1.0,0,Niterói,400.7,558.6,569.9,613.8,640.0,2,C
210060952225,3,M,3,0,1.0,0,São João de Meriti,571.0,572.9,542.8,644.0,520.0,4,B
210059430802,3,F,3,0,2.0,0,Belford Roxo,474.8,437.6,469.3,386.8,660.0,2,B
210060408727,2,F,3,0,1.0,0,Nova Iguaçu,457.1,451.1,471.1,500.2,620.0,3,F
210059440718,3,F,2,0,1.0,0,Niterói,505.1,582.6,505.8,591.1,920.0,3,F
210058538175,3,F,1,0,1.0,0,Nova Iguaçu,492.8,473.0,574.3,489.4,600.0,3,D
210060554747,2,M,1,0,1.0,0,Duque de Caxias,523.0,577.9,580.8,674.4,580.0,3,D
210058546156,2,F,2,0,1.0,0,Duque de Caxias,576.6,534.4,546.7,607.7,860.0,4,B
210059335316,2,F,3,0,1.0,0,São João de Meriti,512.0,600.7,492.4,404.3,880.0,3,D
210059513129,3,M,1,0,1.0,0,Duque de Caxias,415.7,550.2,568.4,548.6,480.0,3,B
210059453792,3,F,2,0,1.0,0,Niterói,542.6,544.4,534.2,571.6,760.0,3,D
210059348391,4,M,2,0,1.0,0,Duque de Caxias,505.2,383.2,432.2,425.4,440.0,5,C
210059468845,2,M,2,0,1.0,0,Duque de Caxias,473.4,524.9,398.2,554.0,360.0,2,B
210060952234,2,F,3,0,1.0,0,Duque de Caxias,538.9,612.0,586.9,530.4,740.0,2,B
210059347400,3,F,3,0,1.0,0,Duque de Caxias,386.3,517.9,504.2,589.7,620.0,5,B
210058499303,3,F,2,0,1.0,0,Belford Roxo,408.2,483.2,515.7,486.6,740.0,4,A
210060162772,3,F,2,0,1.0,0,São João de Meriti,580.7,581.3,520.1,527.3,620.0,2,E
210060722256,3,F,1,0,1.0,0,Nova Iguaçu,517.4,602.7,581.7,658.8,840.0,4,L
210060136565,3,F,1,0,1.0,0,Niterói,481.0,547.9,469.8,448.2,800.0,3,O
210059075133,3,F,3,0,1.0,0,São João de Meriti,417.1,491.9,487.4,538.6,600.0,4,E
210059570827,2,F,1,0,1.0,0,Nova Iguaçu,493.1,566.4,507.1,630.6,640.0,3,B
210060857521,2,F,3,0,1.0,0,Duque de Caxias,431.6,497.2,561.6,549.2,800.0,2,C
210060177783,2,F,3,0,1.0,0,Nova Iguaçu,455.8,584.3,517.7,601.2,640.0,4,C
210060960006,3,F,1,0,1.0,0,Niterói,447.5,517.8,547.5,508.7,740.0,4,G
210060177822,3,F,1,0,1.0,0,Nilópolis,596.4,636.0,655.1,619.4,760.0,4,E
210058462615,2,F,2,0,1.0,0,Nova Iguaçu,489.8,517.8,574.1,535.9,900.0,3,A
210060763042,3,F,1,0,1.0,0,Nova Iguaçu,418.0,522.5,500.0,351.5,480.0,3,B
210059435108,2,M,1,0,1.0,0,Nova Iguaçu,387.1,465.3,502.9,465.6,660.0,4,B
210058480263,2,F,1,0,1.0,0,Belford Roxo,590.3,602.1,638.4,676.4,840.0,4,C
210060177788,3,M,3,0,1.0,0,Belford Roxo,423.7,479.1,556.9,392.4,560.0,5,G
210060959971,4,F,3,0,1.0,0,Nova Iguaçu,357.9,339.5,437.6,358.8,360.0,3,B
210058063453,3,F,3,0,1.0,0,São João de Meriti,344.0,510.7,461.2,381.1,460.0,5,B
210058063455,3,F,1,0,1.0,0,Niterói,449.3,385.9,302.7,507.5,780.0,5,J
210059302176,3,M,1,0,1.0,0,Niterói,591.0,645.4,608.3,726.6,840.0,4,F
210058202134,3,F,1,0,1.0,0,Duque de Caxias,554.6,555.7,511.7,396.4,700.0,4,C
210058499315,3,F,3,0,1.0,0,Duque de Caxias,446.5,517.8,513.0,379.4,460.0,3,B
210060898270,3,F,3,0,1.0,0,Belford Roxo,459.8,555.6,486.1,512.5,840.0,3,B
210060898272,2,F,3,0,1.0,0,Nova Iguaçu,476.2,444.4,540.1,554.5,880.0,4,D
210060751832,2,M,1,0,1.0,0,Nilópolis,559.6,595.8,591.3,485.0,900.0,4,C
210058480273,5,M,1,0,1.0,0,Duque de Caxias,436.3,482.0,409.3,457.0,440.0,3,B
210060149649,3,M,1,0,1.0,0,Niterói,572.3,557.9,527.9,508.3,600.0,6,C
210058499300,3,M,2,0,1.0,0,Niterói,460.8,410.9,438.5,498.2,680.0,4,D
210059435098,3,F,3,0,1.0,0,Belford Roxo,382.6,435.4,500.1,375.4,520.0,5,F
210060190825,2,F,2,0,1.0,0,Belford Roxo,508.8,571.2,606.2,414.4,620.0,5,B
210059152551,2,F,3,0,1.0,0,Duque de Caxias,431.8,495.0,490.3,356.3,380.0,4,B
210060969692,7,F,3,0,1.0,0,Nova Iguaçu,465.2,477.9,453.3,418.5,340.0,2,A
210059570740,2,F,3,0,1.0,0,Duque de Caxias,503.2,545.5,460.0,608.0,740.0,3,F
210058131521,2,F,3,0,1.0,0,São João de Meriti,608.7,590.6,580.1,579.7,860.0,2,B
210060959813,3,F,1,0,1.0,0,Nova Iguaçu,532.8,551.3,456.7,464.8,480.0,5,E
210058303028,4,M,1,0,1.0,0,São João de Meriti,403.0,380.7,418.8,376.6,360.0,4,B
210059089959,2,F,3,0,1.0,0,Maricá,506.4,532.0,513.2,494.3,580.0,4,C
210058389583,2,M,3,0,1.0,0,Nova Iguaçu,473.7,492.8,491.4,372.5,320.0,4,B
210060888243,3,F,1,0,1.0,0,Niterói,401.7,538.9,488.6,440.0,640.0,2,B
210060784042,3,F,4,0,1.0,0,Nova Iguaçu,536.5,477.0,499.3,833.9,820.0,5,C
210059530587,2,F,2,0,1.0,0,Nilópolis,478.4,544.6,598.7,572.0,960.0,3,B
210060803769,3,F,3,0,1.0,0,São João de Meriti,516.2,510.7,522.4,504.3,560.0,3,D
210060928949,2,F,1,0,1.0,0,São João de Meriti,449.6,534.8,518.7,465.2,640.0,4,C
210060218918,3,F,3,0,1.0,0,Nova Iguaçu,413.1,500.0,473.8,397.6,480.0,7,B
210058389567,2,F,3,0,1.0,0,Duque de Caxias,489.0,524.5,517.5,477.5,680.0,4,F
210059206777,3,F,2,0,1.0,0,Duque de Caxias,508.1,610.9,567.3,579.6,860.0,2,E
210060069749,5,F,3,0,1.0,0,Belford Roxo,534.8,574.1,560.3,484.9,560.0,2,B
210059260982,4,M,3,0,1.0,0,Duque de Caxias,503.8,443.7,430.9,547.1,740.0,4,D
210058252576,4,M,2,0,1.0,0,São João de Meriti,571.2,579.5,504.3,730.3,840.0,4,E
210059219850,3,M,1,0,1.0,0,Niterói,391.3,600.6,583.5,687.5,880.0,3,E
210059460272,2,F,1,0,1.0,0,Nova Iguaçu,475.8,547.6,594.9,569.6,800.0,4,C
210058824798,3,F,3,0,1.0,0,Maricá,516.2,582.7,546.1,516.2,600.0,2,B
210059380761,2,M,1,0,1.0,0,Belford Roxo,391.7,517.1,487.0,416.0,460.0,4,B
210060898155,3,M,1,0,1.0,0,Nova Iguaçu,580.7,636.7,558.3,592.3,600.0,4,D
210060888280,3,F,3,0,1.0,0,Nova Iguaçu,461.7,496.3,470.4,504.7,520.0,2,B
210060093422,4,F,1,0,1.0,0,São João de Meriti,467.7,393.9,493.6,589.5,920.0,5,G
210060649191,4,F,2,0,1.0,0,Nova Iguaçu,530.9,572.8,628.2,575.1,640.0,4,B
210058984562,3,M,1,0,1.0,0,São João de Meriti,502.2,526.1,508.3,501.0,580.0,4,A
210060670229,5,F,1,0,1.0,0,Nova Iguaçu,390.1,469.0,308.1,395.9,540.0,2,C
210058945948,2,F,2,0,1.0,0,Nova Iguaçu,534.8,559.1,554.4,561.3,720.0,3,C
210058416661,2,M,1,0,1.0,0,São João de Meriti,428.0,564.2,509.8,604.7,720.0,3,C
210058984563,3,F,3,0,1.0,0,Niterói,440.8,487.3,414.1,377.8,580.0,3,C
210058945949,4,F,3,0,1.0,0,Niterói,438.8,503.8,470.5,363.9,360.0,4,C
210058811602,2,F,3,0,1.0,0,São João de Meriti,429.7,410.0,442.6,418.1,380.0,4,C
210059475296,2,F,2,0,1.0,0,São João de Meriti,387.7,494.2,484.2,331.5,440.0,6,A
210060689986,3,F,1,0,1.0,0,Niterói,437.5,543.0,512.0,436.6,660.0,4,D
210059393884,2,M,3,0,1.0,0,São João de Meriti,459.3,448.9,356.0,420.1,520.0,5,D
210058971604,3,F,1,0,1.0,0,São João de Meriti,391.0,428.8,427.6,410.2,520.0,4,C
210060054735,3,F,3,0,1.0,0,Nova Iguaçu,482.8,502.4,518.8,508.0,640.0,5,D
210059968284,2,M,1,0,1.0,0,Niterói,732.6,671.2,612.5,917.8,940.0,7,Q
210058818129,3,M,3,0,1.0,0,Nova Iguaçu,406.3,556.9,441.2,340.3,460.0,2,B
210059289070,2,F,2,0,1.0,0,Nilópolis,389.9,487.0,452.5,346.8,540.0,3,D
210060917741,2,F,1,0,1.0,0,Niterói,526.9,527.3,571.0,671.9,860.0,4,H
210060134598,3,M,3,0,1.0,0,Duque de Caxias,456.5,584.3,520.0,553.0,520.0,6,C
210058797707,3,F,2,0,1.0,0,São João de Meriti,419.4,489.0,497.6,434.0,500.0,2,B
210060720913,2,F,3,0,1.0,0,Maricá,468.0,535.5,509.4,366.4,520.0,4,B
210059516481,4,F,3,0,1.0,0,Duque de Caxias,470.2,549.5,428.9,444.6,680.0,4,B
210060826494,3,F,2,0,1.0,0,Duque de Caxias,475.4,534.8,499.6,454.0,660.0,6,D
210059968274,3,F,1,0,1.0,0,Duque de Caxias,445.6,491.2,453.2,361.7,700.0,5,C
210058480204,3,F,3,0,1.0,0,Maricá,443.3,495.9,472.3,378.2,500.0,5,E
210059475275,2,F,1,0,1.0,0,Nova Iguaçu,467.1,472.4,419.9,404.1,740.0,3,F
210058470728,4,F,1,0,1.0,0,Belford Roxo,548.7,583.4,590.6,531.4,900.0,3,D
210060938789,2,M,1,0,1.0,0,Belford Roxo,381.7,579.1,527.5,570.1,920.0,4,F
210059289059,2,F,1,0,1.0,0,Nilópolis,624.3,552.8,487.5,635.5,880.0,6,H
210058453100,3,F,3,0,1.0,0,Nova Iguaçu,557.0,517.3,522.6,466.7,540.0,5,C
210058811541,3,F,1,0,1.0,0,Duque de Caxias,487.3,611.3,630.8,614.2,900.0,3,B
210059898908,3,F,2,0,1.0,0,Duque de Caxias,502.9,470.3,512.9,455.8,600.0,5,B
210060711050,4,M,1,0,1.0,0,Maricá,376.1,486.6,483.0,383.7,460.0,3,D
210059023321,4,F,1,0,1.0,0,Niterói,408.7,519.3,493.2,361.7,560.0,4,B
210059463182,3,F,3,0,1.0,0,Nova Iguaçu,433.0,468.9,425.1,354.7,360.0,2,C
210059421928,2,F,2,0,1.0,0,São João de Meriti,501.1,491.2,479.6,605.7,600.0,4,B
210058811545,3,F,1,0,1.0,0,Duque de Caxias,559.6,607.1,567.3,573.1,620.0,4,E
210059676170,2,F,3,0,1.0,0,Nova Iguaçu,414.5,500.4,513.4,564.5,780.0,3,B
210060426564,2,F,1,0,1.0,0,Niterói,489.4,510.2,561.3,628.4,880.0,5,P
210060506378,2,M,1,0,1.0,0,Maricá,534.1,390.8,465.9,511.9,580.0,3,D
210059964323,3,M,1,0,1.0,0,Niterói,621.9,637.5,598.8,740.6,940.0,4,J
210059923133,3,F,3,0,1.0,0,Niterói,435.1,448.8,396.5,449.7,680.0,3,B
210060428530,2,F,2,0,1.0,0,Nova Iguaçu,597.8,656.9,685.6,693.0,940.0,4,J
210059404785,2,M,1,0,1.0,0,Maricá,578.8,583.9,591.1,735.9,380.0,3,C
210060433776,3,F,1,0,1.0,0,Duque de Caxias,440.5,463.4,505.8,508.7,840.0,2,A
210059894974,3,F,3,0,1.0,0,Duque de Caxias,395.3,367.3,490.7,453.2,600.0,4,B
210059536305,2,F,3,0,1.0,0,São João de Meriti,376.0,458.6,456.3,391.9,600.0,3,B
210060849861,3,F,3,0,1.0,0,Duque de Caxias,525.0,568.1,528.5,588.1,720.0,4,C
210059195536,3,F,3,0,1.0,0,Duque de Caxias,441.7,503.9,546.2,551.3,660.0,4,H
210059635068,3,F,3,0,1.0,0,Nova Iguaçu,465.4,436.6,483.9,488.4,600.0,4,B
210060859721,2,M,1,0,1.0,0,Nilópolis,526.4,583.8,609.0,638.1,580.0,3,D
210060900410,2,F,0,0,1.0,0,Nova Iguaçu,435.5,470.6,456.0,514.7,840.0,5,B
210059648068,4,M,1,0,1.0,0,Duque de Caxias,584.8,582.1,601.0,543.2,860.0,2,C
210058619534,2,F,1,0,1.0,0,Niterói,559.4,600.6,606.0,664.7,940.0,4,E
210060870874,3,F,1,0,1.0,0,Niterói,448.6,462.6,483.5,534.0,680.0,3,B
210060849847,3,F,3,0,1.0,0,Maricá,460.4,479.8,455.7,351.8,260.0,4,E
210058619553,4,F,2,0,1.0,0,Niterói,436.6,532.7,459.8,412.2,640.0,5,B
210058603486,2,F,3,0,1.0,0,São João de Meriti,429.8,531.4,562.5,648.7,820.0,3,C
210060278594,3,F,1,0,1.0,0,São João de Meriti,428.1,544.6,563.6,417.4,600.0,2,A
210060839986,3,F,1,0,1.0,0,Nova Iguaçu,418.4,482.6,561.7,468.2,680.0,3,B
210060840007,4,F,1,0,1.0,0,São João de Meriti,457.5,436.6,463.8,404.7,820.0,2,B
210060529549,3,F,3,0,1.0,0,São João de Meriti,501.1,559.2,519.4,533.2,580.0,4,C
210060849834,3,F,2,0,1.0,0,Duque de Caxias,480.4,567.0,571.3,443.0,660.0,5,C
210060506356,5,M,1,0,1.0,0,Niterói,576.7,517.9,578.5,688.9,580.0,2,B
210060597655,2,F,1,0,1.0,0,Niterói,617.5,633.6,658.0,755.3,940.0,2,G
210059458979,2,F,1,0,1.0,0,Duque de Caxias,487.2,499.4,520.7,435.7,640.0,4,D
210059949288,3,F,3,0,1.0,0,Belford Roxo,452.3,372.5,479.6,587.2,500.0,7,C
210059990515,2,F,3,0,1.0,0,Belford Roxo,394.5,433.3,496.5,458.8,680.0,3,A
210060005533,3,M,3,0,1.0,0,Nilópolis,465.5,530.3,473.2,380.5,840.0,3,B
210060432448,3,F,1,0,1.0,0,Niterói,657.6,616.5,600.5,684.1,840.0,2,H
210058538238,3,F,3,0,1.0,0,Duque de Caxias,495.3,427.5,585.6,619.5,800.0,4,C
210059384565,3,M,3,0,1.0,0,São João de Meriti,557.8,642.4,485.9,671.6,620.0,2,C
210060900388,3,F,1,0,1.0,0,Belford Roxo,383.3,466.3,452.7,459.2,560.0,5,B
210059730307,2,F,3,0,1.0,0,Nova Iguaçu,526.4,548.8,570.4,584.4,840.0,4,A
210059676112,3,F,2,0,1.0,0,Duque de Caxias,507.3,578.3,530.9,547.5,740.0,4,C
210060554791,2,F,1,0,1.0,0,Maricá,374.4,380.4,511.9,443.6,400.0,4,G
210059473989,3,F,1,0,1.0,0,Nilópolis,436.3,387.9,421.6,365.5,460.0,2,A
210059977417,2,M,1,0,1.0,0,Niterói,564.0,649.2,654.8,743.4,920.0,4,M
210059964309,2,F,3,0,1.0,0,Duque de Caxias,520.2,564.4,583.7,632.2,680.0,3,C
210060293613,2,F,3,0,1.0,0,Nova Iguaçu,509.2,543.8,553.2,478.0,640.0,4,B
210059717249,2,F,3,0,1.0,0,Duque de Caxias,377.8,496.7,494.1,495.0,580.0,4,A
210059730293,3,F,3,0,1.0,0,Duque de Caxias,376.9,452.9,500.3,419.9,900.0,2,B
210060278548,2,F,3,0,1.0,0,Niterói,559.5,649.1,606.0,500.9,880.0,3,B
210059661129,2,M,3,0,1.0,0,Nova Iguaçu,382.7,351.4,409.2,411.1,480.0,3,B
210059472031,4,F,2,0,1.0,0,Niterói,469.1,484.7,496.0,453.6,820.0,2,B
210059990527,2,F,1,0,1.0,0,Niterói,477.6,489.1,523.4,665.3,880.0,4,Q
210059676076,3,F,2,0,1.0,0,Niterói,375.4,419.0,466.0,518.5,600.0,3,B
210060435727,2,F,1,0,1.0,0,Belford Roxo,342.6,395.4,454.0,532.3,360.0,4,C
210060529525,2,F,1,0,1.0,0,Niterói,422.7,530.6,483.7,546.0,520.0,5,E
210060005525,2,F,1,0,1.0,0,Nova Iguaçu,348.4,429.1,383.4,469.8,540.0,4,G
210059717234,3,F,2,0,1.0,0,Belford Roxo,489.9,516.2,507.8,546.6,920.0,4,C
210059515159,3,M,1,0,1.0,0,Niterói,541.9,549.9,538.2,501.9,640.0,5,C
210060319775,3,F,3,0,1.0,0,Nilópolis,509.2,444.3,476.1,390.9,640.0,3,B
210060921376,3,F,1,0,1.0,0,São João de Meriti,587.1,580.5,594.3,685.1,640.0,5,D
210060402526,2,F,1,0,1.0,0,Duque de Caxias,505.1,514.0,542.1,607.6,640.0,4,B
210058648324,3,M,3,0,1.0,0,São João de Meriti,581.9,628.3,662.8,718.0,760.0,4,G
210059481991,3,F,1,0,1.0,0,Nova Iguaçu,514.3,463.8,518.4,499.6,580.0,4,C
210059404765,3,F,2,0,1.0,0,Nova Iguaçu,473.4,509.1,570.7,464.6,840.0,5,B
210059348505,4,M,1,0,1.0,0,Duque de Caxias,433.1,453.7,391.2,333.2,420.0,5,J
210060413151,2,M,3,0,1.0,0,Niterói,592.6,601.3,552.3,672.3,940.0,4,K
210059500207,2,F,3,0,1.0,0,São João de Meriti,469.1,466.6,491.0,402.3,560.0,2,B
210059812476,3,F,2,0,1.0,0,Belford Roxo,501.9,562.8,564.9,493.2,800.0,4,D
210059881907,2,M,1,0,1.0,0,Niterói,604.7,593.1,555.6,704.4,800.0,4,L
210059481963,3,M,2,0,1.0,0,Duque de Caxias,551.4,537.2,531.9,494.5,720.0,2,B
210060332867,3,M,3,0,1.0,0,Duque de Caxias,381.6,384.5,381.2,450.7,260.0,3,B
210059593933,3,M,3,0,1.0,0,Niterói,473.5,551.4,586.4,585.6,740.0,4,D
210060332868,3,F,1,0,1.0,0,Nova Iguaçu,541.7,534.4,538.8,616.6,800.0,3,C
210059468891,2,F,1,0,1.0,0,Niterói,563.0,579.4,543.5,587.5,680.0,3,Q
210061476343,3,F,3,0,1.0,0,Duque de Caxias,485.5,557.6,531.6,331.9,640.0,3,B
210060919254,3,F,2,0,1.0,0,Niterói,508.0,569.7,568.9,494.8,940.0,2,B
210059573819,2,F,3,0,1.0,0,São João de Meriti,579.8,609.9,534.3,771.1,800.0,4,E
210060041627,3,F,3,0,1.0,0,São João de Meriti,464.2,473.9,488.4,383.2,520.0,3,B
210058832127,4,F,3,0,1.0,0,Duque de Caxias,418.6,526.4,436.3,453.0,620.0,3,B
210059936207,2,F,3,0,1.0,0,Niterói,392.5,447.2,553.2,556.4,660.0,2,B
210058389642,3,M,3,0,1.0,0,Maricá,389.1,445.3,488.6,484.0,520.0,5,C
210058824866,3,M,3,0,1.0,0,Nova Iguaçu,443.0,473.0,475.7,425.7,640.0,4,B
210060919273,3,F,3,0,1.0,0,Maricá,554.4,648.1,586.8,638.0,620.0,5,K
210060793980,2,F,3,0,1.0,0,Maricá,408.6,441.8,450.3,351.8,520.0,5,E
210059419136,2,F,1,0,1.0,0,Duque de Caxias,439.8,568.3,614.5,532.3,760.0,3,B
210059102912,3,F,3,0,1.0,0,Niterói,599.0,628.9,621.4,672.1,940.0,4,C
210060803829,3,M,1,0,1.0,0,Duque de Caxias,565.0,539.3,535.2,534.5,680.0,9,B
210059406021,2,F,2,0,1.0,0,Duque de Caxias,502.3,532.7,314.2,401.6,740.0,3,B
210060867451,3,M,3,0,1.0,0,Duque de Caxias,411.0,476.4,383.3,398.2,560.0,3,B
210059102921,2,F,2,0,1.0,0,Niterói,533.9,526.3,557.8,494.0,680.0,4,I
210059406026,2,F,1,0,1.0,0,Nova Iguaçu,600.4,628.5,587.4,777.0,900.0,5,H
210060898306,4,F,1,0,1.0,0,Duque de Caxias,401.7,388.6,431.4,423.7,660.0,3,B
210059377912,3,M,2,0,1.0,0,Nova Iguaçu,475.7,580.5,567.4,483.1,760.0,3,F
210059427824,2,M,1,0,1.0,0,Nova Iguaçu,505.7,634.9,581.0,542.4,720.0,4,H
210060929160,3,F,1,0,1.0,0,Niterói,658.5,488.3,494.3,817.9,760.0,5,K
210059717360,3,F,1,0,1.0,0,Niterói,676.2,672.8,657.4,815.9,920.0,5,P
210059347564,3,F,2,0,1.0,0,Nilópolis,563.8,534.7,564.6,555.4,600.0,4,E
210058211983,8,F,2,0,1.0,0,São João de Meriti,398.0,440.8,374.2,350.2,360.0,3,D
210059365796,1,F,1,0,1.0,0,Nova Iguaçu,508.8,423.4,428.9,392.1,600.0,2,B
210059418014,2,F,1,0,1.0,0,Belford Roxo,454.2,544.6,479.1,625.1,540.0,3,B
210060416716,3,F,1,0,1.0,0,Niterói,535.4,565.4,612.1,359.4,840.0,3,M
210059306382,3,F,1,0,1.0,0,Duque de Caxias,467.0,625.5,611.6,595.8,800.0,5,D
210059206801,6,F,3,0,1.0,0,Duque de Caxias,486.7,461.8,356.6,400.3,400.0,6,H
210060921445,3,F,3,0,1.0,0,Niterói,445.8,416.8,464.4,412.4,480.0,4,D
210059306367,3,F,2,0,1.0,0,Nova Iguaçu,379.8,382.0,410.0,334.5,360.0,3,B
210058221870,3,M,1,0,1.0,0,Duque de Caxias,337.6,533.4,507.3,375.3,620.0,4,B
210060932647,3,F,1,0,1.0,0,São João de Meriti,485.7,470.8,454.5,528.5,620.0,3,E
210059758511,3,F,3,0,1.0,0,Duque de Caxias,519.7,606.2,546.3,603.2,840.0,3,B
210060406780,2,F,3,0,1.0,0,Nilópolis,494.6,483.3,514.8,412.1,560.0,3,B
210059419957,5,M,3,0,1.0,0,Belford Roxo,384.4,465.3,409.2,409.8,580.0,4,B
210059510159,2,M,2,0,1.0,0,Nova Iguaçu,566.9,592.8,541.3,656.2,400.0,4,B
210060840051,3,F,1,0,1.0,0,Duque de Caxias,462.3,508.4,481.5,375.5,840.0,3,E
210059482031,2,F,3,0,1.0,0,Niterói,522.5,563.9,507.6,620.6,940.0,2,C
210058603556,3,F,3,0,1.0,0,Nilópolis,543.5,609.5,612.3,626.7,740.0,4,G
210060618775,2,F,3,0,1.0,0,Nova Iguaçu,456.1,436.0,441.9,416.9,500.0,5,D
210059500338,2,F,3,0,1.0,0,Nova Iguaçu,540.2,575.0,597.0,687.8,760.0,5,C
210060435261,2,M,3,0,1.0,0,São João de Meriti,451.2,530.8,399.3,427.3,560.0,2,B
210060472747,3,F,1,0,1.0,0,Duque de Caxias,532.3,575.0,570.0,603.6,920.0,3,C
210060366397,1,M,1,0,1.0,0,Niterói,602.8,592.1,598.3,640.0,700.0,4,O
210060849904,2,F,3,0,1.0,0,Belford Roxo,526.3,525.5,561.0,557.0,560.0,3,C
210060485240,2,F,3,0,1.0,0,Duque de Caxias,435.7,382.8,489.5,499.4,760.0,4,C
210058610931,2,F,1,0,1.0,0,Nova Iguaçu,375.4,438.9,471.0,437.5,480.0,3,C
210059607062,3,F,1,0,1.0,0,Duque de Caxias,549.5,598.7,556.7,551.8,580.0,2,B
210060418761,2,F,4,0,1.0,0,Nova Iguaçu,445.8,588.2,554.0,373.6,580.0,4,B
210060424701,2,F,1,0,1.0,0,Nova Iguaçu,484.3,613.9,642.3,648.3,840.0,3,L
210058603566,3,M,2,0,1.0,0,Duque de Caxias,501.1,551.4,532.8,603.1,520.0,5,B
210059180539,5,F,3,0,1.0,0,Niterói,449.0,482.8,475.2,404.9,560.0,4,C
210058570799,3,M,3,0,2.0,0,Nova Iguaçu,403.6,376.8,409.1,366.0,500.0,7,A
210060962175,4,F,3,0,1.0,0,Niterói,469.5,490.7,502.1,365.2,560.0,2,D
210060418744,3,F,1,0,1.0,0,Duque de Caxias,327.5,545.7,519.3,435.6,720.0,3,E
210060420775,2,F,3,0,1.0,0,Nova Iguaçu,465.8,523.5,478.0,510.1,780.0,4,K
210059523219,2,F,1,0,1.0,0,Duque de Caxias,393.0,537.4,513.7,629.7,920.0,3,B
210060963479,3,F,3,0,1.0,0,Duque de Caxias,489.2,454.3,497.7,381.8,340.0,4,C
210060973339,3,F,3,0,1.0,0,Belford Roxo,480.3,446.7,495.7,425.9,380.0,4,A
210059607050,3,F,3,0,1.0,0,Nilópolis,545.3,601.5,550.3,553.7,620.0,4,C
210060618793,3,M,1,0,1.0,0,Maricá,562.1,575.7,549.6,697.3,800.0,4,C
210060431867,2,F,1,0,1.0,0,Nova Iguaçu,562.3,557.4,565.4,665.4,900.0,3,G
210059936337,3,F,3,0,1.0,0,Belford Roxo,517.7,484.7,518.2,555.2,740.0,5,C
210059676188,2,F,1,0,1.0,0,Duque de Caxias,455.5,559.6,551.4,640.6,520.0,5,B
210059936323,2,F,1,0,1.0,0,São João de Meriti,402.3,487.6,502.9,529.3,700.0,5,B
210059432984,3,F,1,0,1.0,0,Nova Iguaçu,472.3,467.7,455.5,411.8,620.0,3,A
210060890636,3,F,2,0,1.0,0,Maricá,539.2,596.5,555.0,630.4,780.0,5,D
210059923199,3,F,3,0,1.0,0,São João de Meriti,488.2,455.1,458.2,597.9,640.0,4,B
210060859783,3,F,4,0,1.0,0,Duque de Caxias,591.7,396.6,550.7,442.7,380.0,5,D
210059992571,3,F,2,0,1.0,0,Niterói,510.2,584.8,552.1,484.0,740.0,5,G
210060618783,3,M,3,0,1.0,0,São João de Meriti,537.0,513.4,500.1,578.8,660.0,3,D
210060495833,2,M,1,0,1.0,0,Nova Iguaçu,688.2,646.8,579.3,749.7,880.0,4,O
210058648437,3,F,3,0,1.0,0,Niterói,553.7,601.7,633.3,613.9,700.0,3,I
210060402650,3,M,1,0,1.0,0,Duque de Caxias,517.0,558.5,575.8,457.9,600.0,3,F
210059293247,3,F,1,0,1.0,0,Maricá,450.0,497.8,497.4,547.7,640.0,2,O
210060506412,3,F,1,0,1.0,0,Duque de Caxias,474.9,517.9,521.6,472.8,920.0,4,B
210059265057,3,M,1,0,1.0,0,Maricá,508.7,499.2,506.5,448.2,520.0,3,E
210059977523,3,F,1,0,1.0,0,Niterói,505.1,589.6,550.8,663.4,900.0,2,E
210060880758,3,M,3,0,1.0,0,Niterói,406.0,505.1,510.8,480.5,440.0,5,B
210059936294,3,F,2,0,1.0,0,Nova Iguaçu,556.8,537.8,563.0,648.2,940.0,1,E
210059717283,3,M,2,0,1.0,0,Belford Roxo,416.0,482.2,528.8,379.0,640.0,3,D
210060425876,2,F,1,0,1.0,0,Nova Iguaçu,485.9,522.4,570.3,511.6,800.0,4,I
